Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,A0fit,fitR2,Expe
PPG1,30,900.0,0.33685812875,760.3041691747569,444.9779307210611,382.0,444.0,0.0009342695965080273,,,,,,,,,,,,,,,,211105_Degas
PPG1,31,930.0,0.3465510150000001,757.0795629666552,445.68636566598974,389.0,454.0,0.0008705222031906959,,,,,,,,,,,,,,,,211105_Degas
PPG1,32,960.0,0.356439705,755.6741296815603,445.900750990022,396.0,465.0,0.0008022361444355971,,,,,,,,,,,,,,,,211105_Degas
PPG1,33,990.0,0.36492173125,753.4638007223573,446.7784757786648,395.0,469.0,0.0007461483453078379,,,,,,,,,,,,,,,,211105_Degas
PPG1,34,1020.0,0.373516675,752.2475939600804,446.2750534022904,400.0,481.0,0.0007017383378189226,,,,,,,,,,,,,,,,211105_Degas
PPG1,35,1050.0,0.38150739,751.5340969390812,446.4792057469481,402.0,488.8470406408405,0.000672187480994597,,,,,,,,,,,,,,,,211105_Degas
PPG1,36,1080.0,0.38742715,750.2411296883595,446.35084562486577,404.0,496.498359287372,0.0006676144508668742,,,,,,,,,,,,,,,,211105_Degas
PPG1,37,1110.0,0.3954058525,750.4441248888841,445.9445279227156,404.0,503.0,0.0006760319563033624,,,,,,,,,,,,,,,,211105_Degas
PPG1,38,1140.0,0.4032500150000001,751.0565309340029,447.0414891591488,408.0,511.0,0.0006931476326956702,,,,,,,,,,,,,,,,211105_Degas
PPG1,39,1170.0,0.41267262,750.7178060829792,446.8288525426718,409.0,521.0,0.0007117491764148245,,,,,,,,,,,,,,,,211105_Degas
PPG1,40,1200.0,0.421893415,749.775753748188,446.44620465764297,410.0,528.0,0.0007310687782411614,,,,,,,,,,,,,,,,211105_Degas
PPG1,41,1230.0,0.43124995125,749.519621269207,446.6123274174475,412.0,538.0,0.0007459343516991667,,,,,,,,,,,,,,,,211105_Degas
PPG1,42,1260.0,0.4412575650000001,749.5537992969882,446.0865031842577,415.0,546.0,0.0007558469265460106,,,,,,,,,,,,,,,,211105_Degas
PPG1,43,1290.0,0.4507414337500001,748.0150107494125,445.2577417506561,415.0,555.8209632098126,0.0007654238525104538,,,,,,,,,,,,,,,,211105_Degas
PPG1,44,1320.0,0.460996505,747.4221774512806,444.22954113838,419.0,564.0,0.0007746505187589343,,,,,,,,,,,,,,,,211105_Degas
PPG1,45,1350.0,0.4717332775000001,746.6998691713377,442.9468312190753,421.0,571.7096780539758,0.0007807563985987626,,,,,,,,,,,,,,,,211105_Degas
PPG1,46,1380.0,0.4835487725,743.6865816226634,441.69184934832674,424.0,581.0,0.000782135490555013,,,,,,,,,,,,,,,,211105_Degas
PPG1,47,1410.0,0.49400084875,742.2650084584686,440.7820921294147,427.0,590.0,0.0007799988396868972,,,,,,,,,,,,,,,,211105_Degas
PPG1,48,1440.0,0.5073887800000001,740.7266340090033,439.852782603472,430.0,599.0,0.0007658390233833705,,,,,,,,,,,,,,,,211105_Degas
PPG1,49,1470.0,0.5186829325000001,737.8648153570243,439.4623343410006,434.0,607.673032885421,0.0007496421936951125,,,,,,,,,,,,,,,,211105_Degas
PPG1,50,1500.0,0.52953022,734.9084820900829,438.8457961556893,438.0,616.0,0.0007300302797292518,,,,,,,,,,,,,,,,211105_Degas
PPG1,51,1530.0,0.5426983225000002,732.4962100079027,437.4225402562727,440.0,624.0,0.0007084801786855591,,,,,,,,,,,,,,,,211105_Degas
PPG1,52,1560.0,0.55398767,729.7395992498061,435.9069013698986,445.0,630.4617000947453,0.000688344974530133,,,,,,,,,,,,,,,,211105_Degas
PPG1,53,1590.0,0.5651232575,728.377888676792,433.9007690147828,452.0,639.0,0.0006726506796674942,,,,,,,,,,,,,,,,211105_Degas
PPG1,54,1620.0,0.575499655,725.97242805982,433.9718873639293,455.0,647.3073845044662,0.000660087585543955,,,,,,,,,,,,,,,,211105_Degas
PPG1,55,1650.0,0.5880286925000001,724.0271131319635,431.8662595021455,461.0,655.0,0.0006458086529586724,,,,,,,,,,,,,,,,211105_Degas
PPG1,56,1680.0,0.5996760125,721.234261751552,431.64348594007686,466.0,663.8010285091159,0.0006304032435095326,,,,,,,,,,,,,,,,211105_Degas
PPG1,57,1710.0,0.6109833787500001,718.887344819869,431.6831593264121,469.0,672.0,0.0006151423902842261,,,,,,,,,,,,,,,,211105_Degas
PPG1,58,1740.0,0.6231280162500001,716.9450785896925,431.0849222421599,475.0,680.0,0.0005941138208864899,,,,,,,,,,,,,,,,211105_Degas
PPG1,59,1770.0,0.63287736125,713.9658459375332,430.8450523343673,478.0,689.0,0.0005773063377351716,,,,,,,,,,,,,,,,211105_Degas
PPG1,60,1800.0,0.6461403625000001,712.3256457072903,430.6026225350431,483.0,697.0,0.000554918060729273,,,,,,,,,,,,,,,,211105_Degas
PPG1,61,1830.0,0.6544914525000002,710.0254348067753,430.741428900492,487.0,705.7253049198148,0.0005358584446134315,,,,,,,,,,,,,,,,211105_Degas
PPG1,62,1860.0,0.6661531875000001,708.197349525562,430.1472120263279,490.0,714.0,0.0005164746257096541,,,,,,,,,,,,,,,,211105_Degas
PPG1,63,1890.0,0.6763602087500001,706.0797771468556,430.074421981983,494.0,721.0,0.0004997358046109382,,,,,,,,,,,,,,,,211105_Degas
PPG1,64,1920.0,0.68748979,703.9827678848388,429.3435522721388,497.0,729.0,0.00048316906297658855,,,,,,,,,,,,,,,,211105_Degas
PPG1,65,1950.0,0.696873955,702.225632344155,429.3174986487763,503.0,737.7878483578181,0.00046944397794564417,,,,,,,,,,,,,,,,211105_Degas
PPG1,66,1980.0,0.7066677462500001,699.9160170849561,428.9417110121057,504.0,744.0,0.00045869129488892687,,,,,,,,,,,,,,,,211105_Degas
PPG1,67,2010.0,0.7163137837500001,697.9011075127146,429.5866940323817,509.0,752.3408440250597,0.0004515594676549109,,,,,,,,,,,,,,,,211105_Degas
PPG1,68,2040.0,0.7265027862500001,695.7434952048727,428.4645359187709,512.0,760.0,0.0004448815888319582,,,,,,,,,,,,,,,,211105_Degas
PPG1,69,2070.0,0.7352827225000002,694.1320339423175,428.4503285451632,517.0,766.0,0.0004420561937025113,,,,,,,,,,,,,,,,211105_Degas
PPG1,70,2100.0,0.74577444,692.7320021187234,428.1366515957736,518.0,775.0,0.00043770845786981984,,,,,,,,,,,,,,,,211105_Degas
PPG1,71,2130.0,0.7558577325,690.218987079252,427.99341744583296,522.0,782.0,0.0004344420055916085,,,,,,,,,,,,,,,,211105_Degas
PPG1,72,2160.0,0.76570197625,688.5130059012572,428.20283168656647,525.0,788.0,0.00042985779193057473,,,,,,,,,,,,,,,,211105_Degas
PPG1,73,2190.0,0.7755221950000001,687.3403181165452,427.84089275726654,527.0,794.740413259914,0.0004277233738659435,,,,,,,,,,,,,,,,211105_Degas
PPG1,74,2220.0,0.7859934912500001,685.7489208117031,427.6200368015684,531.0,800.0,0.0004257464131585228,,,,,,,,,,,,,,,,211105_Degas
PPG1,75,2250.0,0.7955710575000001,683.4040653039642,427.6439608761577,535.0,806.0,0.0004261666116354648,,,,,,,,,,,,,,,,211105_Degas
PPG1,76,2280.0,0.8058681725000001,681.1440872638898,427.9197598125743,539.0,812.7822151032483,0.0004264879117378084,,,,,,,,,,,,,,,,211105_Degas
PPG1,77,2310.0,0.81550099625,678.5296865909554,428.1174754107521,543.0,820.0,0.0004276189194530754,,,,,,,,,,,,,,,,211105_Degas
PPG1,78,2340.0,0.8266810300000001,676.5005087620641,427.7632537320725,545.0,827.0,0.0004269154807862919,,,,,,,,,,,,,,,,211105_Degas
PPG1,79,2370.0,0.837420205,674.8973838809254,428.3868761381849,549.0,834.0,0.000424884223675375,,,,,,,,,,,,,,,,211105_Degas
PPG1,80,2400.0,0.84787708625,672.0816956173848,428.3639946160645,556.0,838.0,0.00042118072046298696,,,,,,,,,,,,,,,,211105_Degas
PPG1,81,2430.0,0.8601766850000001,670.2784637462017,427.8185587102709,560.0,846.0,0.00041332928597763896,,,,,,,,,,,,,,,,211105_Degas
PPG1,82,2460.0,0.8703728950000001,668.018422796687,429.07086075006976,561.0,852.0,0.00040621537576467884,,,,,,,,,,,,,,,,211105_Degas
PPG1,83,2490.0,0.8797930975000001,666.5543091719062,428.89287262603415,567.0,858.0,0.00040253158453778474,,,,,,,,,,,,,,,,211105_Degas
PPG1,84,2520.0,0.8905526937500001,664.4141123677146,428.9466555643136,571.0,864.0,0.00040108146250016525,,,,,,,,,,,,,,,,211105_Degas
PPG1,85,2550.0,0.90182522375,662.4281530139624,429.2442927828034,574.0,872.0,0.00040047444677555666,,,,,,,,,,,,,,,,211105_Degas
PPG1,86,2580.0,0.9129512012500002,660.8701635893879,429.4197113814895,580.0,878.0,0.00040013007402996386,,,,,,,,,,,,,,,,211105_Degas
PPG1,87,2610.0,0.92388738125,658.5001476079678,430.20113980142855,584.0,884.0,0.00040079030841137797,,,,,,,,,,,,,,,,211105_Degas
PPG1,88,2640.0,0.9345833112500002,656.7516693648486,430.19291997282784,587.0,891.9740244301726,0.00040126623395980813,,,,,,,,,,,,,,,,211105_Degas
PPG1,89,2670.0,0.9462762787500002,655.0183540398066,430.71695160026974,591.0,897.0,0.00040125268579611174,,,,,,,,,,,,,,,,211105_Degas
PPG1,90,2700.0,0.95737823125,652.2174505978637,431.3256949855598,597.0,904.0,0.00040086477101606747,,,,,,,,,,,,,,,,211105_Degas
PPG1,91,2730.0,0.9698628225,650.3825192544498,432.02298480860026,601.0,911.0,0.0003986187152687312,,,,,,,,,,,,,,,,211105_Degas
PPG1,92,2760.0,0.98152816125,647.8992517118713,432.7818463493613,607.0,918.0,0.0003968092954103729,,,,,,,,,,,,,,,,211105_Degas
PPG1,93,2790.0,0.9927069937500002,645.8946149002463,433.4039840045893,609.0,923.0,0.0003960628415093869,,,,,,,,,,,,,,,,211105_Degas
PPG1,94,2820.0,1.0038197575,643.4558169338785,434.2449226251575,614.0,931.0,0.00039697546736768415,,,,,,,,,,,,,,,,211105_Degas
PPG1,95,2850.0,1.0167259875,641.9746368752078,433.9722253423083,618.0,938.0,0.00040011396737992205,,,,,,,,,,,,,,,,211105_Degas
PPG1,96,2880.0,1.029235805,640.2193944114922,435.2882520627495,627.0,943.0,,,,,,,,,,,,,,,,,211105_Degas
PPG2,0,0.0,0.2946197762500001,840.7157851461076,716.5511202152936,462.0,395.0,4.579841889854439e-05,194.57256180409607,5.0,0.041820711525728416,0.0,0.578908272886042,285.0,603.1738065283264,8.0,0.09884240658680743,ExpDel,194.57256180409607,5.0,1352.3909913584903,0.2990578490050732,0.998,211105_Degas
PPG2,1,30.0,0.2967640075,838.4628804541162,717.1098309505433,462.0,397.0,0.00013445863777920752,,,,,,,,,,,,,,,,211105_Degas
PPG2,2,60.0,0.29715081,836.1419320184381,716.4220388070106,463.0,397.0,0.00022831872201077943,,,,,,,,,,,,,,,,211105_Degas
PPG2,3,90.0,0.29868961125,834.8532259984695,716.7554016882065,463.0,399.0,0.00032246740029813107,,,,,,,,,,,,,,,,211105_Degas
PPG2,4,120.0,0.3007665725,833.1602283860035,716.4896538315196,464.0,401.0,0.0004122156817494051,,,,,,,,,,,,,,,,211105_Degas
PPG2,5,150.0,0.3058334450000001,831.7405041176788,715.6097813696676,468.0,403.0,0.0004932091569509506,,,,,,,,,,,,,,,,211105_Degas
PPG2,6,180.0,0.3102708625,830.67041150624,716.5987318614052,472.0,409.0,0.0005594143660918159,,,,,,,,,,,,,,,,211105_Degas
PPG2,7,210.0,0.31620383625,830.2217164600206,715.2487975905287,475.0,412.0,0.000605416956605141,,,,,,,,,,,,,,,,211105_Degas
PPG2,8,240.0,0.320161955,830.044193925022,714.5819664191538,479.0,415.62022161514665,0.0006363504964000944,,,,,,,,,,,,,,,,211105_Degas
PPG2,9,270.0,0.32743552375,831.405966055266,713.1767403599307,483.0,422.0,0.0006470545263822029,,,,,,,,,,,,,,,,211105_Degas
PPG2,10,300.0,0.33429706375,833.967534513362,715.0542949413093,485.0,429.0,0.000642519342763963,,,,,,,,,,,,,,,,211105_Degas
PPG2,11,330.0,0.3410228625,835.7955176352569,713.9707410634364,489.0,431.0,0.0006264815642550123,,,,,,,,,,,,,,,,211105_Degas
PPG2,12,360.0,0.34762613375,835.374160134393,712.5427204332841,494.0,440.0,0.0006175955347054538,,,,,,,,,,,,,,,,211105_Degas
PPG2,13,390.0,0.3541405125,833.0559457341342,710.3066911977087,499.0,442.0,0.000616475260474987,,,,,,,,,,,,,,,,211105_Degas
PPG2,14,420.0,0.35948727625,830.7321937229918,707.2247700281694,505.0,443.85075987187486,0.0006256509511064085,,,,,,,,,,,,,,,,211105_Degas
PPG2,15,450.0,0.3664365075,828.8136016025742,704.0729641918335,512.0,447.0,0.0006332199604654096,,,,,,,,,,,,,,,,211105_Degas
PPG2,16,480.0,0.3725917125,825.0806748925371,700.8478417021358,519.0,448.0,0.000652503392505509,,,,,,,,,,,,,,,,211105_Degas
PPG2,17,510.0,0.3813872650000001,823.3077030222958,698.8687396352427,523.0,456.0,0.0006760351476394346,,,,,,,,,,,,,,,,211105_Degas
PPG2,18,540.0,0.3894140175000001,821.734059241911,697.855013348084,531.0,461.0,0.0007111854148876269,,,,,,,,,,,,,,,,211105_Degas
PPG2,19,570.0,0.3979717225,819.0871530191558,695.932286246091,539.0,463.0,0.0007485790841792949,,,,,,,,,,,,,,,,211105_Degas
PPG2,20,600.0,0.4068657775,814.7790829059369,693.2663593075451,547.0,468.9414429945224,0.0007850402609888169,,,,,,,,,,,,,,,,211105_Degas
PPG2,21,630.0,0.41608296875,809.8173455834691,688.384469532218,554.0,472.0,0.0008149041204620097,,,,,,,,,,,,,,,,211105_Degas
PPG2,22,660.0,0.42410972125,805.2173094088847,683.9738051229415,562.0,476.0,0.0008424362194734527,,,,,,,,,,,,,,,,211105_Degas
PPG2,23,690.0,0.43526933375,803.2545127944454,681.106168547449,569.0,482.0,0.0008576437890851488,,,,,,,,,,,,,,,,211105_Degas
PPG2,24,720.0,0.44873534625,805.3815158226498,682.4145897337208,577.0,489.0,0.0008558963295713275,,,,,,,,,,,,,,,,211105_Degas
PPG2,25,750.0,0.46298697625,806.407517231242,683.6179772458371,585.0,499.0,0.0008341323276794916,,,,,,,,,,,,,,,,211105_Degas
PPG2,26,780.0,0.47372615125,806.0750938459735,686.482759188747,592.0,505.9117309422376,0.0008104310036806252,,,,,,,,,,,,,,,,211105_Degas
PPG2,27,810.0,0.4841145612500001,804.8330912158469,689.0010740564842,600.0,509.73803681569655,0.0007846638115628461,,,,,,,,,,,,,,,,211105_Degas
PPG2,28,840.0,0.4940476975,803.4918113052668,692.2929531603932,608.0,517.0,0.000764400930444497,,,,,,,,,,,,,,,,211105_Degas
PPG2,29,870.0,0.5049214125,802.9386044397818,695.1869343284278,614.0,520.0,0.0007477514503012184,,,,,,,,,,,,,,,,211105_Degas
PPG2,30,900.0,0.51750690875,802.795791654764,698.4687690139793,620.0,530.0,0.0007290888077789219,,,,,,,,,,,,,,,,211105_Degas
PPG2,31,930.0,0.5307170550000001,804.3721252369247,701.1065307587127,624.0,537.0,0.0007111766329244572,,,,,,,,,,,,,,,,211105_Degas
PPG2,32,960.0,0.542162565,804.5355592706478,704.8357917622991,631.0,544.0,0.0006993242713908143,,,,,,,,,,,,,,,,211105_Degas
PPG2,33,990.0,0.5531612100000001,805.025054677458,708.0747682202775,636.0,551.0,0.000690929504925055,,,,,,,,,,,,,,,,211105_Degas
PPG2,34,1020.0,0.5637766562500001,805.1805246482093,711.1254934157366,640.0,561.0,0.0006884659321655386,,,,,,,,,,,,,,,,211105_Degas
PPG2,35,1050.0,0.5756053650000001,806.6929883829844,712.2185803394027,644.0,567.0,0.0006926099134271282,,,,,,,,,,,,,,,,211105_Degas
PPG2,36,1080.0,0.5868851025,807.4534828117999,714.4276372919949,648.0,575.0,0.0007049731179453752,,,,,,,,,,,,,,,,211105_Degas
PPG2,37,1110.0,0.6002910525000001,807.8068371295778,715.3584427285257,652.0,584.0,0.0007156504764023675,,,,,,,,,,,,,,,,211105_Degas
PPG2,38,1140.0,0.6130182962500001,808.2798953951071,717.1213429702409,659.0,592.0,0.000728201011723297,,,,,,,,,,,,,,,,211105_Degas
PPG2,39,1170.0,0.6267017350000001,807.9987117393366,718.314351950611,665.0,600.0,0.0007391455440530253,,,,,,,,,,,,,,,,211105_Degas
PPG2,40,1200.0,0.6418134600000001,808.0239374074692,719.73905630422,672.0,610.0,0.0007421294677841919,,,,,,,,,,,,,,,,211105_Degas
PPG2,41,1230.0,0.6554140125000001,808.1594176402266,720.7013559644738,677.0,619.0,0.0007435190036291149,,,,,,,,,,,,,,,,211105_Degas
PPG2,42,1260.0,0.6708116350000001,807.6694266896891,721.6170245625397,683.0,626.2452625023241,0.0007419153548552494,,,,,,,,,,,,,,,,211105_Degas
PPG2,43,1290.0,0.68587170625,806.9049226112534,721.6574518894239,690.0,635.0,0.0007352662632653612,,,,,,,,,,,,,,,,211105_Degas
PPG2,44,1320.0,0.6997809800000001,806.4241305314605,721.8933995309267,697.0,644.0,0.0007272874569309674,,,,,,,,,,,,,,,,211105_Degas
PPG2,45,1350.0,0.713950925,805.3141529953052,721.4184226874463,705.0,650.0,0.0007149375658400895,,,,,,,,,,,,,,,,211105_Degas
PPG2,46,1380.0,0.7313282075000002,803.255970647152,721.2899492297254,713.0,659.6036893297185,0.0006914158901017798,,,,,,,,,,,,,,,,211105_Degas
PPG2,47,1410.0,0.7489085012500001,799.1497833047188,718.7374553202035,721.0,671.0,0.0006556898465359182,,,,,,,,,,,,,,,,211105_Degas
PPG2,48,1440.0,0.7627709262500001,796.0147164272587,716.363827410351,731.0,678.0,0.0006177130717076382,,,,,,,,,,,,,,,,211105_Degas
PPG2,49,1470.0,0.7764051137500001,791.968335981479,715.1995927118483,735.0,688.0,0.0005795795384786804,,,,,,,,,,,,,,,,211105_Degas
PPG2,50,1500.0,0.7905702537500001,787.725488464152,713.8972105665621,741.0,694.0,0.0005420786637968743,,,,,,,,,,,,,,,,211105_Degas
PPG2,51,1530.0,0.8020121600000002,784.9071126552863,712.8251543924572,747.0,702.3502933212078,0.0005123791260847325,,,,,,,,,,,,,,,,211105_Degas
PPG2,52,1560.0,0.8141748162500001,780.4457071238185,710.650542895376,755.0,709.0,0.0004871910967869515,,,,,,,,,,,,,,,,211105_Degas
PPG2,53,1590.0,0.82767686625,776.3797261767049,708.1026108087709,761.0,716.0,0.0004661571583555716,,,,,,,,,,,,,,,,211105_Degas
PPG2,54,1620.0,0.8384436700000002,774.024746564045,706.494747197059,768.0,723.8721715473703,0.000451173107946263,,,,,,,,,,,,,,,,211105_Degas
PPG2,55,1650.0,0.8499756700000002,770.7883408501599,703.6832444845606,773.0,729.0,0.0004394914521216612,,,,,,,,,,,,,,,,211105_Degas
PPG2,56,1680.0,0.8613443000000002,767.749649167276,701.698370443635,779.0,733.0,0.0004256946800930193,,,,,,,,,,,,,,,,211105_Degas
PPG2,57,1710.0,0.8724894975,764.0470559354555,699.473285382828,786.0,740.0,0.00041197310495026397,,,,,,,,,,,,,,,,211105_Degas
PPG2,58,1740.0,0.8835518087500001,761.4360476832496,698.1203230169637,792.0,746.8523461839698,0.0004002873583554299,,,,,,,,,,,,,,,,211105_Degas
PPG2,59,1770.0,0.8938861625000001,759.5536591429363,696.8405707038155,796.0,752.0,0.0003876719777870168,,,,,,,,,,,,,,,,211105_Degas
PPG2,60,1800.0,0.90421090625,756.0804780930405,694.7624438428718,800.0,758.0,0.0003737839163925317,,,,,,,,,,,,,,,,211105_Degas
PPG2,61,1830.0,0.9144851975,753.1790230062562,692.9220484683422,808.0,761.0,0.00035834920029999983,,,,,,,,,,,,,,,,211105_Degas
PPG2,62,1860.0,0.92482435625,749.5110724903075,690.3124117494776,814.0,768.0,0.0003409093906889709,,,,,,,,,,,,,,,,211105_Degas
PPG2,63,1890.0,0.93369678875,746.5121640413756,688.3815554107236,818.0,773.0,0.0003234959244654313,,,,,,,,,,,,,,,,211105_Degas
PPG2,64,1920.0,0.94425097125,743.67127630802,686.533776970012,824.0,777.8106892861742,0.0003068464209492323,,,,,,,,,,,,,,,,211105_Degas
PPG2,65,1950.0,0.95213357375,740.8358414198001,684.2548167618138,829.0,781.0,0.0002948001199627204,,,,,,,,,,,,,,,,211105_Degas
PPG2,66,1980.0,0.9616186437500002,738.6781491544036,682.4082475446917,833.0,786.0,0.0002881593059331991,,,,,,,,,,,,,,,,211105_Degas
PPG2,67,2010.0,0.9682963925,731.2644331477128,687.2208639125813,828.0,794.2054032382778,0.00028643300463965525,,,,,,,,,,,,,,,,211105_Degas
PPG2,68,2040.0,0.97574534375,728.4295412135452,685.0607367057511,832.0,799.0,0.00029102327396238626,,,,,,,,,,,,,,,,211105_Degas
PPG2,69,2070.0,0.9854454375,724.7674678133412,682.4898374269737,838.0,804.0,0.0003009329455866817,,,,,,,,,,,,,,,,211105_Degas
PPG2,70,2100.0,0.9942061537500002,722.0155844617345,679.8237312593294,844.0,809.0,0.0003171402834725398,,,,,,,,,,,,,,,,211105_Degas
PPG2,71,2130.0,1.0048264050000002,719.0387592233418,676.0754632379912,851.0,814.0,0.0003351843135326168,,,,,,,,,,,,,,,,211105_Degas
PPG2,72,2160.0,1.01420216125,716.4048415793925,672.0834119628153,857.0,817.0,0.00035591152302864203,,,,,,,,,,,,,,,,211105_Degas
PPG2,73,2190.0,1.0251395425,713.5011664128198,666.8898140259603,864.0,821.3037675115912,0.00037598105188357264,,,,,,,,,,,,,,,,211105_Degas
PPG2,74,2220.0,1.0359844275,710.9747330832757,663.228112239143,871.0,825.8043922673487,0.00039124238455957183,,,,,,,,,,,,,,,,211105_Degas
PPG2,75,2250.0,1.0474107175000005,708.8137082281098,661.3007630027626,877.0,831.800539725451,0.00040202809841807953,,,,,,,,,,,,,,,,211105_Degas
PPG2,76,2280.0,1.05907605625,707.4710768123999,658.6419080846117,885.0,836.0,0.000406062627991102,,,,,,,,,,,,,,,,211105_Degas
PPG2,77,2310.0,1.0773122325000002,695.9554176498,654.5578795259186,891.0,848.0,0.00039730252059287744,,,,,,,,,,,,,,,,211105_Degas
PPG2,78,2340.0,1.0898064337500002,692.7361586859911,649.2514207723616,898.0,851.0,0.0003844766993703326,,,,,,,,,,,,,,,,211105_Degas
PPG2,79,2370.0,1.1010357187500002,689.6039614202818,647.1166993597927,904.0,858.8477715936544,0.00037165323727147797,,,,,,,,,,,,,,,,211105_Degas
PPG2,80,2400.0,1.11253168125,686.393255099501,642.136983906908,912.0,862.0,0.00036128820810463967,,,,,,,,,,,,,,,,211105_Degas
PPG2,81,2430.0,1.1247568025000003,683.3729353449176,638.3786642878135,919.0,867.0,0.00035292585445570164,,,,,,,,,,,,,,,,211105_Degas
