Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,AreaNorm,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,G,A0fit,fitR2,Expe
PPG1,13,390.0,0.187540188,383.2031208450933,390.8782239755736,249.0,297.0,1.1022629238834696,0.0004997905337305972,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,14,420.0,0.1895518322,385.3319542143506,389.8624895578604,257.0,295.95946298679735,1.114086314066406,0.0005429716444103259,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,15,450.0,0.1927038472,384.7138564234817,388.6565935939141,266.0,294.0,1.1326122060742807,0.0005904197455734993,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,16,480.0,0.197052687,383.17891250082846,387.68372086400257,269.0,296.0,1.1581724069281307,0.0006311609049951307,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,17,510.0,0.2000805031999999,383.9458048922839,388.8996696296067,271.0,297.0,1.1759683234897251,0.0006781721678358427,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,18,540.0,0.2040849736,384.63328224356326,388.81378343805,274.0,300.0,1.1995045015152523,0.0007160714668009822,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,19,570.0,0.2086219933999999,384.4932610726722,387.5903383213801,278.0,303.0,1.2261707257725574,0.0007435501062585876,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,20,600.0,0.2135410186,385.3066147225917,387.8598174665453,281.0,306.0,1.255082177538877,0.0007570762716708705,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,21,630.0,0.218627524,387.7474833951054,389.8300639212574,285.0,311.0,1.2849779901342715,0.0007582815714064472,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,22,660.0,0.2245025036,388.6942022570165,391.0785300831412,288.0,315.0,1.3195080407901434,0.0007533629909499845,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,23,690.0,0.2287252628,389.4983600338352,394.5832923375061,288.0,320.0,1.3443272059636784,0.0007548367195002606,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,24,720.0,0.2332811005999999,392.8038878298738,398.4466326392151,289.0,327.0,1.371104032561329,0.0007680850464648207,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,25,750.0,0.240004772,401.21249210267536,402.4444971825121,289.0,335.0,1.410622248766784,0.0007789365868429079,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,26,780.0,0.2445643733999999,412.9743832292619,406.12621964852485,287.0,339.0,1.437421195832504,0.0007970276249995794,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,27,810.0,0.249893631,413.5862978386809,406.28517495775566,291.0,342.0,1.468743778618356,0.0008202235787097616,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,28,840.0,0.2576955737999999,418.2589874967184,403.5913810109922,298.0,345.0,1.514599508925609,0.0008338738524220252,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,29,870.0,0.2632487656,419.0994072913994,403.3545672964216,299.0,348.0,1.5472382595615726,0.0008472595556630736,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,30,900.0,0.2707383296,419.7730954040684,403.5700957828259,305.0,353.78066976543363,1.5912579910190905,0.0008435352375075181,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,31,930.0,0.2774300104,420.719532817409,403.9329421893046,309.0,358.0,1.6305881832459577,0.0008320941088197786,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,32,960.0,0.2842101358,421.1456156542314,404.3265338041523,312.0,363.0,1.6704382064724492,0.0008103583289595505,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,33,990.0,0.2917279268,422.2620956971309,405.0418974729325,316.0,367.0,1.7146238414404855,0.0007813400049634322,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,34,1020.0,0.298161801,423.2996885057366,405.6302256773684,318.0,373.0,1.7524387816046192,0.0007529360832199764,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,35,1050.0,0.304917463,424.7013049196703,406.3172217477543,324.0,377.0,1.7921450217886614,0.000721614433519543,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,36,1080.0,0.3124427811999999,425.68959093026416,407.3689945932398,328.0,381.0,1.8363748976928356,0.0006955616802210865,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,37,1110.0,0.319096826,426.454239681104,407.8163448132121,330.0,386.0,1.875483885239012,0.0006728842731478417,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,38,1140.0,0.3243131755999999,427.0483484741367,407.2640365538158,335.0,389.0,1.9061428539827905,0.0006616299366237903,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,39,1170.0,0.3305645151999999,427.8596719580965,406.3598418106178,337.0,394.0,1.9428849514455728,0.0006481967464779505,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,40,1200.0,0.338037143,428.5003412463658,406.8172584045426,342.0,398.0,1.9868051407967795,0.0006196212981088612,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,41,1230.0,0.3434962447999999,429.9208472859607,407.27241499118713,345.0,401.0,2.0188908797310154,0.0005966508944712982,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,42,1260.0,0.3509143004,431.1311164242773,407.923102291588,349.0,405.0,2.06249032229522,0.0005739862386503614,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,43,1290.0,0.3574817823999999,431.8296640952984,409.051063190201,353.0,410.0,2.101090539075807,0.0005550412035025724,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,44,1320.0,0.3631008372,432.04871435482426,409.1179280509813,358.0,413.0,2.13411639790298,0.0005440226444709189,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,45,1350.0,0.3694105125999999,432.6098575411279,408.4120449698197,361.0,416.0,2.1712013626208333,0.0005443406954539456,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,46,1380.0,0.3738139245999999,433.21903772184135,408.5952590570375,363.0,418.0,2.197082310261685,0.0005571412282872725,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,47,1410.0,0.3796042232,441.1070517052948,412.7087391303544,369.0,419.0,2.2311146503860027,0.0005776777485811641,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,48,1440.0,0.3844630308,437.3339064430751,409.0966428773131,372.0,422.0,2.2596721746632165,0.0006047680594825027,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,49,1470.0,0.3952175178,455.9662902778301,410.6106531341092,387.0,414.0,2.322881412170682,0.0006016690625948849,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,50,1500.0,0.4040920865999999,456.7581005084543,406.51444496278936,396.0,412.6562859608049,2.3750414758776297,0.000580622185326162,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,51,1530.0,0.4090788566,458.9067317517628,407.01706257473904,398.0,412.0,2.404351096069193,0.0005554154303606861,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,52,1560.0,0.415256806,458.68530662328817,407.96796525193633,402.0,417.0,2.440661844404628,0.0005234054880123559,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,53,1590.0,0.422388828,461.4178866486716,406.28683187214426,408.0,417.0,2.4825801313955806,0.0004888884457193838,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,54,1620.0,0.4297071482,462.4248691666801,407.6126849758773,414.0,418.73586306368657,2.525593381555954,0.0004555558160246617,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,55,1650.0,0.4336664554,462.9268197924222,406.608369791223,416.0,419.0,2.548864113964652,0.0004323408649362207,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,56,1680.0,0.4402979185999999,463.069554232034,408.7267422567552,419.0,427.0,2.5878403787024133,0.0004125857694417045,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,57,1710.0,0.4449534917999999,463.5040424489755,411.5644347301926,421.0,432.0,2.6152033977038958,0.0003959210078387462,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,58,1740.0,0.4498743987999999,463.4267431252048,415.1971383141329,420.0,438.0,2.644125909704249,0.00038200471591724,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,59,1770.0,0.4575145068,462.1090340779399,419.48975354628135,420.0,447.0,2.689030459884532,0.00037051653947486136,,,,,,,,,,,,,,,,,220727_Hyper
PPG1,60,1800.0,0.4608584654,465.1105267505978,426.0125908804832,423.0,455.0,2.7086844957639307,,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,0,0.0,0.336070662,203.415996431724,375.296191127839,327.0,350.0,1.0,-8.721273540720318e-06,346.56340150757876,11.0,0.04322854379935001,17.0,0.17097824523695457,435.0,1011.7029499625833,13.0,0.07256415521296344,ExpDel,346.56340150757876,11.0,1769.3592008030134,0.8138539643880476,0.34041923384795575,0.998,220727_Hyper
PPG2,1,30.0,0.3368967722,206.54840384331592,366.580402888159,331.0,353.0,1.0024581443529874,1.2946675590348353e-05,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,2,60.0,0.336851609,211.0451837983956,365.55927628248673,332.0,354.78171686714927,1.0023237583291338,3.9959267483689584e-05,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,3,90.0,0.3366690744,214.63968293106475,365.637579978638,333.0,358.0,1.001780614816059,7.100623846879068e-05,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,4,120.0,0.3373446405999999,219.45657764879,364.8980733031534,334.0,359.0,1.0037908057562013,0.00010476015136882163,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,5,150.0,0.3386619006,222.13535481043496,366.16702748150544,337.0,365.0,1.0077103981185955,0.00013988791673706178,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,6,180.0,0.3401485225999999,222.39564947725287,366.6103847280808,341.0,368.0,1.0121339380704404,0.00017448786551093205,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,7,210.0,0.3417649888,222.554347170234,366.35547644576985,342.0,369.0,1.0169438378408644,0.00020837736104166153,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,8,240.0,0.3442113287999999,224.6224501123624,366.1384527644908,343.0,370.0,1.024223080799597,0.00023883479856987952,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,9,270.0,0.3467254136,225.48858545964228,365.3218101158137,345.0,372.0,1.0317039027941093,0.00026456650134496656,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,10,300.0,0.3491830444,226.7196728478653,363.996178159626,346.0,373.0,1.039016742258805,0.0002864340187787602,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,11,330.0,0.352028326,228.3876079978771,363.4201847811836,347.0,375.0,1.047483061761577,0.00030450179456686916,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,12,360.0,0.3559951604,230.60936117021896,363.9884172537488,348.0,377.0,1.0592866341900442,0.0003201818176842591,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,13,390.0,0.3594294454,255.40539339683252,359.70795344507815,350.0,377.8863905628568,1.069505571420572,0.0003397059528451658,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,14,420.0,0.3630255652,319.2095766183728,331.2883444828183,350.0,375.0,1.0802060585699087,0.00036505921740960214,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,15,450.0,0.3666367393999999,383.8757550080352,312.3564574172252,343.0,366.97734511462335,1.0909513410605296,0.00039913739873445516,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,16,480.0,0.3710006336,391.4967947205604,312.3432189248049,346.0,344.0,1.103936390615376,0.0004405047209057951,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,17,510.0,0.375644916,380.6794238645402,307.3471550949228,377.0,357.0,1.1177557534016462,0.0004893841979551566,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,18,540.0,0.3811171903999999,371.274108296105,303.87901366294216,387.0,362.0,1.1340388599585642,0.0005407722012605219,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,19,570.0,0.3875266012,367.91025774542993,301.814232489786,394.0,366.0,1.1531104765104427,0.0005866935474937961,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,20,600.0,0.394387644,366.6472535562278,300.326797558258,401.0,371.0,1.1735259533008566,0.0006231293128888379,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,21,630.0,0.4020014068,368.8189394685129,300.8283980864024,405.0,375.0,1.196181197155496,0.0006449793621634135,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,22,660.0,0.4100705651999999,369.777818807248,300.9429698306624,409.0,378.0,1.2201915000839911,0.0006495235983329153,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,23,690.0,0.4182037048,370.9439396875557,302.1141366408741,414.0,382.8946729342872,1.244392183212946,0.0006427122546709701,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,24,720.0,0.426585242,371.7082350171787,302.3525410933267,418.0,387.0,1.2693319894730946,0.0006275829683413868,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,25,750.0,0.434912207,373.9844962084596,301.9247219482211,422.0,391.0,1.2941094126210873,0.0006091890213957538,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,26,780.0,0.4431206185999999,373.9720026430338,297.0074321139348,425.0,393.0,1.3185340724564645,0.0005915548005580357,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,27,810.0,0.4502432316,375.8057894405073,295.4679439513927,430.0,396.0,1.3397278683016969,0.0005803355395268062,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,28,840.0,0.4574956888,375.7663787111858,293.43244431409346,433.0,399.0,1.3613080239655075,0.0005790572342821613,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,29,870.0,0.4659957794,375.843599479355,293.2824800852218,436.0,403.0,1.386600593538272,0.0005816213032510308,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,30,900.0,0.4740687013999999,376.2231034455649,293.0678739735504,440.0,406.0,1.4106220953020885,0.0005858607809962813,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,31,930.0,0.4826045462,377.0158766689057,292.87311756336703,444.0,410.0,1.4360210538104037,0.000587248347889886,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,32,960.0,0.49162025,377.3633808639246,293.2936152389042,448.0,414.0,1.4628478638221625,0.0005809538937929925,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,33,990.0,0.499834307,377.7571756534703,293.5506275215505,452.0,417.0,1.4872893219105212,0.0005709084460813905,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,34,1020.0,0.5085978496,378.4227561729653,293.71586041436865,457.0,421.0,1.5133658099557643,0.00055667804270666,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,35,1050.0,0.5173990282,378.6566938024133,293.9395120273858,461.0,425.0,1.539554286354219,0.000539351278352528,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,36,1080.0,0.5262942968000001,378.95674408386606,294.6020884100397,465.0,429.0,1.566022733635702,0.000522976335810097,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,37,1110.0,0.5350879481999999,379.15225676813066,294.6938319960192,471.0,432.0,1.592188812363514,0.0005100243337180856,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,38,1140.0,0.541629085,378.2050069404149,294.3111277265459,472.0,434.0,1.611652388151632,0.0005051920554506849,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,39,1170.0,0.5496474347999999,378.8889269564201,294.7873586413224,475.0,438.78457523914,1.635511506803292,0.000502319523066863,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,40,1200.0,0.5581945704,371.1766980239805,296.001231225701,479.0,443.0,1.6609440618175708,0.0005008682605624873,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,41,1230.0,0.5669091862,370.7333679534256,298.55865693967723,482.0,446.0,1.6868749650036394,0.0004979531981184358,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,42,1260.0,0.5765044843999999,370.50482731176544,300.9220863423178,488.0,450.0,1.7154263956548514,0.0004905383905978349,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,43,1290.0,0.5845228342,370.7246538086992,303.5605134069433,490.0,452.0,1.7392855143065118,0.00048032779536423607,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,44,1320.0,0.592757591,370.201430989947,305.21383001406207,494.0,456.0,1.763788565989137,0.00046151092770282113,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,45,1350.0,0.6011316010000001,371.2463161420766,305.92552633144203,499.0,459.0,1.788705974578644,0.0004343125843310169,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,46,1380.0,0.6081827056,368.8622953913547,306.92401519244765,501.0,462.0,1.8096869925527743,0.00039930057916326054,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,47,1410.0,0.61600723,375.219584324428,315.3638280287813,505.0,466.0,1.8329693711853967,0.000357321298563422,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,48,1440.0,0.6235664206,376.3595463047851,319.16843558249616,507.0,469.9224536724601,1.8554622319278795,0.00030982280258707684,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,49,1470.0,0.6302110564,377.8500450560472,321.3500269513443,510.0,471.0,1.8752337756873283,0.0002583244877072969,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,50,1500.0,0.6346332863999999,377.83982782027664,322.84378546933715,514.0,474.0,1.888392407189652,0.00021061269606623636,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,51,1530.0,0.6381578977999999,378.3030644265093,326.5108404907622,516.0,474.0,1.8988801164678868,0.0001705817994113243,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,52,1560.0,0.6403370222,377.0986832178644,327.26992427616653,517.0,474.0,1.9053642421188195,0.00014049416230977853,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,53,1590.0,0.6430750412,378.9973251069245,329.0506906270384,521.0,476.0,1.9135113948149391,0.00012119353265358692,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,54,1620.0,0.646379482,377.6591657021444,332.3006758720568,524.0,477.0,1.923343972226888,0.0001099465350988806,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,55,1650.0,0.6476816876,371.0529034680684,331.34945835361333,524.0,479.4624274581749,1.927218769247998,0.00010884630176734783,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,56,1680.0,0.65053826,371.9501865875194,331.86193698394857,524.0,480.0,1.9357186852567327,0.00011201665506643752,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,57,1710.0,0.6518141204,371.7115042278396,333.788928915784,526.0,481.9319904424218,1.9395150904305951,0.00011712374008576055,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,58,1740.0,0.6548682818,371.0259777386565,336.46676015234823,526.0,483.8136541569351,1.9486029452936893,0.00012185862994159823,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,59,1770.0,0.6572337044,368.93046269443926,339.2466515448013,528.0,484.0,1.955641413293017,0.00012394054500885525,,,,,,,,,,,,,,,,,220727_Hyper
PPG2,60,1800.0,0.6593695474,366.7725669616202,342.8463572279337,531.0,487.0,1.9619967523377568,,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,0,0.0,0.2404168861999999,286.9469400687432,272.1903421759388,260.0,311.0,1.0,-0.00010995506063562938,257.4188334514042,8.0,0.01264224435864477,14.0,0.8351993306368181,225.0,765.1195061932724,6.0,0.0067743419109773965,ExpDel,257.4188334514042,8.0,2792.5925595726594,0.5156498734711082,0.2406132352002745,0.991,220727_Hyper
PPG3,1,30.0,0.2399125638,292.45415689437567,262.35928542020406,260.0,309.0,0.997902300425019,-5.266594668192105e-05,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,2,60.0,0.2400668714,296.8910033839387,261.2084675371031,260.0,310.0,0.9985441338770654,3.518669685641486e-06,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,3,90.0,0.2402870419999999,302.09526401482657,261.21072436578686,262.0,309.0,0.9994599206318144,5.6425891124962066e-05,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,4,120.0,0.2384936865999999,307.8860456608061,261.1958634718129,260.0,305.93526996785977,0.9920005635610798,0.0001039762857722474,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,5,150.0,0.2403754866,311.2974269703,261.7265865026985,261.0,309.0,0.9998278007811584,0.00014420241401375333,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,6,180.0,0.2423400858,312.99117824376367,261.5799292124388,263.0,309.83526434055693,1.0079994364389202,0.00016231256585756275,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,7,210.0,0.2430269427999999,314.4634760707097,260.7761291771524,263.0,310.0,1.0108563780242488,0.00015118394378475002,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,8,240.0,0.2445455553999999,316.7588129469466,260.6326608436568,264.0,310.0,1.017172958460852,0.00019039874905100147,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,9,270.0,0.246252348,317.4614860326518,260.0707158488356,266.0,311.0,1.0242722626194634,0.0002516059547143463,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,10,300.0,0.2477502607999999,318.84109325166366,259.12452259473594,266.0,311.9564073066568,1.0305027434466456,0.0003144900371109617,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,11,330.0,0.248548144,321.19078985316645,259.03244187628127,267.0,311.0,1.033821492027959,0.00036944149804531335,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,12,360.0,0.2515157426,321.9802323570769,259.8194936866513,269.0,314.0,1.0461650451240223,0.0003665183243621671,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,13,390.0,0.253055055,322.7804578504441,260.1811814463771,270.0,314.0,1.0525677251700467,0.00032902084195088143,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,14,420.0,0.2557799014,323.8676857005749,258.4681905988416,272.0,314.0,1.0639015646647203,0.0002808276909810161,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,15,450.0,0.2609943691999999,325.3219951375923,255.8938679023649,276.0,313.80049648496305,1.0855908390015576,0.00022373372466218556,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,16,480.0,0.2681546182,326.30847915492745,253.5844748660395,284.0,315.0,1.115373476623956,0.00018137977290118764,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,17,510.0,0.2739411532,326.79265980942694,251.86673303637696,287.0,314.9850377873779,1.1394422310756973,0.00017390607776064567,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,18,540.0,0.257514921,325.75235449751574,264.05771910563953,268.0,316.0,1.0711182773816328,0.0003102480836075654,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,19,570.0,0.2602774034,326.6590335575931,263.9221898538193,270.0,317.0,1.0826086616207078,0.00047023499631446613,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,20,600.0,0.264072994,327.80012518501826,264.36793141780424,273.0,319.0,1.098396199093606,0.0006102580532913747,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,21,630.0,0.2706687029999999,328.8960135292019,263.8214378036442,278.0,320.0,1.1258306655499808,0.0006898922461754814,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,22,660.0,0.2865906128,329.26290392405065,256.66667857511527,296.0,321.0,1.1920569196690645,0.0006451965275509121,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,23,690.0,0.2940331317999999,337.95313455914544,257.27377013868755,296.0,320.0,1.2230136428744744,0.0005371002069545986,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,24,720.0,0.2965189895999999,342.3049037499891,258.7194657461356,302.0,321.0,1.233353423242198,0.00040670705695841614,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,25,750.0,0.2966036706,346.9116936628917,260.19954265141627,306.0,320.0,1.233705648917102,0.00028679487450750823,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,26,780.0,0.2945186362,351.6315217690461,262.0559939491452,309.0,315.99741340859475,1.225033070077255,0.00020712658254803528,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,27,810.0,0.2969499218,351.5900251342407,262.34426440334926,310.0,317.0,1.2351458605655965,0.0001780018891731735,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,28,840.0,0.3001414546,352.14074741657873,262.1457937962285,313.0,317.0,1.2484208548908493,0.0002300725237755105,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,29,870.0,0.3027477476,352.4099910426736,262.56599031924304,317.0,318.0,1.259261578440658,0.0002906761954938855,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,30,900.0,0.3065019385999999,352.8515819593538,265.0235583966085,319.0,320.0,1.2748769166947145,0.00034181814695947435,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,31,930.0,0.3091270496,352.96238472846886,265.09285489384183,321.0,319.73621855142284,1.2857959126167238,0.000367875399961081,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,32,960.0,0.3133817993999999,353.2802563433621,266.94523107747364,324.0,321.0,1.3034932959713208,0.0003473490233054069,,,,,,,,,,,,,,,,,220727_Hyper
PPG3,33,990.0,0.3160897096,353.86325779447264,268.6210329504953,326.0,322.0,1.314756690331014,0.00032150292145956,,,,,,,,,,,,,,,,,220727_Hyper
