Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,AreaNorm,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,G,A0fit,fitR2,Expe
PPG1,41,1230.0,0.4723863721999999,390.0138865916348,311.8482502562574,389.0,447.0,1.9063273644081955,0.0005152039281741806,,,,,,,,,,,,,,,,,220301_Ct
PPG1,42,1260.0,0.4801111611999999,390.8489075451696,311.16953643711724,393.0,450.0,1.9375009492565425,0.000506924200174317,,,,,,,,,,,,,,,,,220301_Ct
PPG1,43,1290.0,0.4870926391999999,390.81686810284987,310.6227888190689,396.0,453.7302499755855,1.9656748834312967,0.0005018409026198088,,,,,,,,,,,,,,,,,220301_Ct
PPG1,44,1320.0,0.4947703832,391.11088077055626,310.4176053975805,398.0,457.0,1.9966586169711884,0.0004997424646630167,,,,,,,,,,,,,,,,,220301_Ct
PPG1,45,1350.0,0.5018591238,391.2724132001689,310.27772019532654,401.0,460.0,2.0252654121292206,0.000502459145288112,,,,,,,,,,,,,,,,,220301_Ct
PPG1,46,1380.0,0.5093675058,390.8610673809608,310.3975037000008,403.0,465.0,2.055565680958673,0.000508112509141968,,,,,,,,,,,,,,,,,220301_Ct
PPG1,47,1410.0,0.517447955,390.02672075681306,311.0408765473685,405.0,470.0,2.0881745416989417,0.0005139474389725407,,,,,,,,,,,,,,,,,220301_Ct
PPG1,48,1440.0,0.5254757138,389.7122552344978,310.78726031939794,408.0,474.0,2.12057076897374,0.0005196073875096445,,,,,,,,,,,,,,,,,220301_Ct
PPG1,49,1470.0,0.5338553692,389.7060238539831,311.64327601400487,409.0,479.0,2.1543870840357835,0.0005248139802153742,,,,,,,,,,,,,,,,,220301_Ct
PPG1,50,1500.0,0.5419809816,388.9720210533469,312.70019579033124,412.0,484.0,2.1871782020321686,0.0005279857389011094,,,,,,,,,,,,,,,,,220301_Ct
PPG1,51,1530.0,0.5505356444,388.617468734396,313.0752710641019,414.0,489.0,2.2217007639616657,0.000527973907731155,,,,,,,,,,,,,,,,,220301_Ct
PPG1,52,1560.0,0.559854318,388.7854284818189,314.03848939066984,417.0,494.0,2.259306511140475,0.0005231931785428624,,,,,,,,,,,,,,,,,220301_Ct
PPG1,53,1590.0,0.5689490573999999,388.4629789639656,315.0240768660698,420.0,499.98567997183113,2.296008566091037,0.0005153330058798281,,,,,,,,,,,,,,,,,220301_Ct
PPG1,54,1620.0,0.5773305945999999,388.3157906702894,315.26569267902886,422.0,503.0,2.329832475205419,0.0005052415359660276,,,,,,,,,,,,,,,,,220301_Ct
PPG1,55,1650.0,0.5862427994,387.9042821005253,315.50222065495973,425.0,509.421326558099,2.365797907079176,0.0004935132140501046,,,,,,,,,,,,,,,,,220301_Ct
PPG1,56,1680.0,0.5948539161999999,384.5417760109238,315.64075136604515,427.0,514.0,2.400548290578819,0.0004806533682154149,,,,,,,,,,,,,,,,,220301_Ct
PPG1,57,1710.0,0.6038094024,384.814988085058,316.06448594188794,429.0,518.0,2.436688385656354,0.0004671383449238079,,,,,,,,,,,,,,,,,220301_Ct
PPG1,58,1740.0,0.612309493,382.66741901873246,316.2539139382055,430.0,522.0,2.470990720068043,0.0004534159044580972,,,,,,,,,,,,,,,,,220301_Ct
PPG1,59,1770.0,0.620278916,383.789210081213,316.36913846466155,432.0,527.0,2.5031515317203565,0.0004399074205401991,,,,,,,,,,,,,,,,,220301_Ct
PPG1,60,1800.0,0.6288618058,382.6120425787599,316.4784926336695,434.0,531.7238389308766,2.5377880044349266,,,,,,,,,,,,,,,,,,220301_Ct
PPG2,0,0.0,0.2954106094,396.8265149024821,279.04601853527635,345.0,323.0,1.0,-5.504908804560816e-05,354.37435323625687,11.0,0.035359105038640745,18.0,0.3114376996003912,112.0,1460.9093695034987,2.0,-0.003101988841932418,ExpDel,354.37435323625687,11.0,1472.061574535844,0.9782199501091159,0.2971197673858065,0.998,220301_Ct
PPG2,1,30.0,0.2945581539999999,383.9828040857435,280.61260474172764,344.0,323.8841053199273,0.9971143372212276,-4.099266867189295e-05,,,,,,,,,,,,,,,,,220301_Ct
PPG2,2,60.0,0.2944753548,379.5501892923695,280.8277880796982,343.0,323.8801254863885,0.9968340520948128,-1.3287460477670014e-05,,,,,,,,,,,,,,,,,220301_Ct
PPG2,3,90.0,0.294727516,378.6641631665534,280.85073782115614,342.0,323.0,0.9976876477070764,2.4672826482907442e-05,,,,,,,,,,,,,,,,,220301_Ct
PPG2,4,120.0,0.2947557429999999,377.6061532659497,281.1076155588395,343.0,323.0,0.9977831994547178,6.941722888358163e-05,,,,,,,,,,,,,,,,,220301_Ct
PPG2,5,150.0,0.2947406885999999,377.5221530924002,281.388802026128,343.0,323.0,0.9977322385226424,0.00011744019730490938,,,,,,,,,,,,,,,,,220301_Ct
PPG2,6,180.0,0.2960428941999999,376.7763789899212,281.92062187569786,343.0,324.9543519344358,1.0021403591471687,0.00016080879981574065,,,,,,,,,,,,,,,,,220301_Ct
PPG2,7,210.0,0.2973300454,376.50506060880514,282.4822424437123,344.0,324.0,1.0064975188396197,0.00020096813116952207,,,,,,,,,,,,,,,,,220301_Ct
PPG2,8,240.0,0.2996164323999999,376.3633846677493,282.5229301985107,344.0,326.0,1.014237210398578,0.0002351865837010468,,,,,,,,,,,,,,,,,220301_Ct
PPG2,9,270.0,0.301963037,375.8275063274592,282.14379791686804,345.0,327.7014404999975,1.0221807456858385,0.0002669061398101771,,,,,,,,,,,,,,,,,220301_Ct
PPG2,10,300.0,0.304832782,374.6877993822085,281.61379385613304,347.0,330.0,1.0318951733627209,0.0002975916503698417,,,,,,,,,,,,,,,,,220301_Ct
PPG2,11,330.0,0.3075049379999999,373.81494863438,280.9709089673125,348.0,331.0,1.0409407388061125,0.00033525210173091955,,,,,,,,,,,,,,,,,220301_Ct
PPG2,12,360.0,0.309781916,371.9939235466628,280.8052208021081,348.0,334.0,1.048648579782524,0.00038341719947201664,,,,,,,,,,,,,,,,,220301_Ct
PPG2,13,390.0,0.3127570418,371.3553780031924,280.41614851253047,347.0,338.0,1.0587197339839345,0.0004431217574103092,,,,,,,,,,,,,,,,,220301_Ct
PPG2,14,420.0,0.3173523973999999,370.48191325556434,280.0499390418172,349.0,340.8582101832591,1.0742755584999646,0.000505370610569351,,,,,,,,,,,,,,,,,220301_Ct
PPG2,15,450.0,0.3221133513999999,369.781533123332,279.5545278987739,352.0,344.0,1.090391953268825,0.0005674180481649056,,,,,,,,,,,,,,,,,220301_Ct
PPG2,16,480.0,0.3280579575999999,369.208174753629,279.45315090687416,354.0,348.0,1.1105151513221174,0.0006228015153527975,,,,,,,,,,,,,,,,,220301_Ct
PPG2,17,510.0,0.3342904792,368.6844208494285,279.0311172438051,357.0,352.6466246506286,1.1316129772013528,0.0006701189895613387,,,,,,,,,,,,,,,,,220301_Ct
PPG2,18,540.0,0.3413811016,368.20711772192055,278.6016509170223,360.0,357.0,1.1556155762088889,0.0007055061714080059,,,,,,,,,,,,,,,,,220301_Ct
PPG2,19,570.0,0.3483531706,367.47297764338384,278.2186858060693,363.0,362.0,1.179216857876331,0.0007328540529229359,,,,,,,,,,,,,,,,,220301_Ct
PPG2,20,600.0,0.3562435579999999,366.6976211336444,277.5827367340236,367.0,366.0,1.2059267564003744,0.000752614815271259,,,,,,,,,,,,,,,,,220301_Ct
PPG2,21,630.0,0.3641866358,366.8006397209403,277.30028802485987,371.0,371.0,1.2328150181866826,0.0007668719351207942,,,,,,,,,,,,,,,,,220301_Ct
PPG2,22,660.0,0.372643445,366.2809746822569,277.35055463982667,375.0,375.9205550621132,1.2614423217800652,0.0007767705210169316,,,,,,,,,,,,,,,,,220301_Ct
PPG2,23,690.0,0.3808782018,365.3314837429843,276.9703866915394,380.0,379.0,1.289317951625335,0.000780294855927435,,,,,,,,,,,,,,,,,220301_Ct
PPG2,24,720.0,0.3906221621999999,364.92055081336594,277.3802751681749,385.0,384.9945392539205,1.3223024149111684,0.0007723059884533216,,,,,,,,,,,,,,,,,220301_Ct
PPG2,25,750.0,0.400023635,364.275206812572,277.7041580879984,390.0,389.0,1.3541275169922855,0.0007581310690331301,,,,,,,,,,,,,,,,,220301_Ct
PPG2,26,780.0,0.4089113764,363.6754414168671,278.02407178590795,398.0,394.0,1.3842135772663282,0.0007406356946113877,,,,,,,,,,,,,,,,,220301_Ct
PPG2,27,810.0,0.418408821,363.0683357320371,277.29069822649046,404.0,398.0,1.416363555289426,0.0007202695880988332,,,,,,,,,,,,,,,,,220301_Ct
PPG2,28,840.0,0.4276183502,362.2347251636862,277.2682883471401,408.0,404.0,1.4475389054865813,0.0006993131492129156,,,,,,,,,,,,,,,,,220301_Ct
PPG2,29,870.0,0.4364214106,361.5040567610453,277.5062299483046,409.0,408.0,1.4773383105176994,0.0006818122092363253,,,,,,,,,,,,,,,,,220301_Ct
PPG2,30,900.0,0.4447559028,360.8511810133796,277.53063578958466,413.0,412.0,1.505551556537969,0.0006658102588936121,,,,,,,,,,,,,,,,,220301_Ct
PPG2,31,930.0,0.4539673138,359.95994245476,277.5203903877814,415.0,417.0,1.5367332768516335,0.0006492787778475138,,,,,,,,,,,,,,,,,220301_Ct
PPG2,32,960.0,0.4627891922,358.96988203557083,277.5687345982459,419.0,421.0,1.5665963830478458,0.0006350532856135452,,,,,,,,,,,,,,,,,220301_Ct
PPG2,33,990.0,0.4726404152,358.32930615743714,277.66336232011264,422.0,426.0,1.5999439429747169,0.0006219396023726797,,,,,,,,,,,,,,,,,220301_Ct
PPG2,34,1020.0,0.4816053103999999,357.5747196877197,278.5706634059983,426.0,431.0,1.6302911780256455,0.0006124135483486947,,,,,,,,,,,,,,,,,220301_Ct
PPG2,35,1050.0,0.490095992,356.7711799716493,278.7008897020464,429.0,435.0,1.6590331437161985,0.0006079022986515888,,,,,,,,,,,,,,,,,220301_Ct
PPG2,36,1080.0,0.4988011987999999,355.91200612317255,279.10663204452294,433.0,440.0,1.6885013026888258,0.0006074014970338185,,,,,,,,,,,,,,,,,220301_Ct
PPG2,37,1110.0,0.5075760321999999,354.80722556113005,279.5184234796227,436.0,443.0,1.7182051559723024,0.000606822147426523,,,,,,,,,,,,,,,,,220301_Ct
PPG2,38,1140.0,0.5164411919999999,353.8869654733212,279.6297081784543,440.0,448.0,1.7482147748482315,0.0006028989906851573,,,,,,,,,,,,,,,,,220301_Ct
PPG2,39,1170.0,0.525549104,353.13924095165635,279.9270450741422,444.0,453.0,1.7790461387538776,0.0005913114619309592,,,,,,,,,,,,,,,,,220301_Ct
PPG2,40,1200.0,0.5364673075999999,353.08746407451525,279.98825303326345,448.0,458.0,1.816005554741596,0.0005645704486363635,,,,,,,,,,,,,,,,,220301_Ct
PPG2,41,1230.0,0.5464314386,353.25227816229784,280.1394666294344,452.0,463.0,1.8497353216590329,0.0005232905291538537,,,,,,,,,,,,,,,,,220301_Ct
PPG2,42,1260.0,0.5549352928,352.7541771848586,280.70377730378914,454.0,468.0,1.8785218781651516,0.0004741048454172732,,,,,,,,,,,,,,,,,220301_Ct
PPG2,43,1290.0,0.562545292,352.0689819301272,280.740576301022,458.0,472.0,1.9042826293292905,0.0004198967980450762,,,,,,,,,,,,,,,,,220301_Ct
PPG2,44,1320.0,0.569235091,351.8240686701557,281.5052483148603,461.0,475.0,1.9269283935203172,0.00036755360736191446,,,,,,,,,,,,,,,,,220301_Ct
PPG2,45,1350.0,0.575868436,352.02544665349075,282.533176711593,463.0,477.9353124830095,1.9493830542160613,0.00031949296767378246,,,,,,,,,,,,,,,,,220301_Ct
PPG2,46,1380.0,0.5809248325999999,352.0988647851992,283.80502887456134,466.0,480.0,1.9664995572769024,0.00028072295174168564,,,,,,,,,,,,,,,,,220301_Ct
PPG2,47,1410.0,0.5857817583999999,352.0869677397809,284.91027226139266,469.0,482.0,1.9829408279877436,0.00025151362320327146,,,,,,,,,,,,,,,,,220301_Ct
PPG2,48,1440.0,0.5902284517999999,352.16703246955694,284.95159423864925,469.0,485.0,1.997993413299529,0.0002305833171685332,,,,,,,,,,,,,,,,,220301_Ct
PPG2,49,1470.0,0.594404166,352.37897735884616,286.327789295906,473.0,486.0,2.0121287018339564,0.00021668642538368976,,,,,,,,,,,,,,,,,220301_Ct
PPG2,50,1500.0,0.5983239553999999,352.05243360322874,287.5508293871023,474.0,487.0,2.025397654523101,0.00020628322533600596,,,,,,,,,,,,,,,,,220301_Ct
PPG2,51,1530.0,0.6021063734,352.5215238962371,288.2078965088673,476.0,489.0,2.0382015887070573,0.0002001389466364438,,,,,,,,,,,,,,,,,220301_Ct
PPG2,52,1560.0,0.6053167241999999,352.9028352166159,289.3847603113536,477.0,491.0,2.0490690074721463,0.0001983522759222366,,,,,,,,,,,,,,,,,220301_Ct
PPG2,53,1590.0,0.6093588306,353.4022143812901,289.8927737308786,479.0,493.0,2.062752017734404,0.00019876457490658226,,,,,,,,,,,,,,,,,220301_Ct
PPG2,54,1620.0,0.6128683876000001,354.20992745218336,290.71182427336487,481.0,496.0,2.074632285024493,0.00020109478562228313,,,,,,,,,,,,,,,,,220301_Ct
PPG2,55,1650.0,0.6165868243999999,354.4228614540375,291.78441158714134,482.0,497.0,2.087219635247128,0.00020469872749720767,,,,,,,,,,,,,,,,,220301_Ct
PPG2,56,1680.0,0.6202168166,353.4860960434684,293.7972318216728,484.0,498.75664863476186,2.099507589993821,0.00020919576606598877,,,,,,,,,,,,,,,,,220301_Ct
PPG2,57,1710.0,0.6242833863999999,353.4945158743273,294.7746806733072,485.0,501.0,2.113273411770701,0.00021407543388228076,,,,,,,,,,,,,,,,,220301_Ct
PPG2,58,1740.0,0.6286566895999999,353.67368207240924,295.46845730815346,487.0,503.0,2.128077562538618,0.00021883809191965018,,,,,,,,,,,,,,,,,220301_Ct
PPG2,59,1770.0,0.6323017362,353.19827961219335,296.72718563283433,488.0,505.0,2.1404164782173862,0.00022299542924427804,,,,,,,,,,,,,,,,,220301_Ct
PPG2,60,1800.0,0.6367220843999999,353.3493989373664,297.6957465691381,490.0,507.0,2.1553798818980394,,,,,,,,,,,,,,,,,,220301_Ct
PPG3,0,0.0,0.1768252188,405.7118556372756,227.132069099182,234.0,255.0,1.0,0.001587791050801498,350.02103595359677,10.0,0.11984004779224046,17.0,0.2687510280227519,112.0,,2.0,0.08476247489912679,ExpDel,350.02103595359677,10.0,1491.9155779239873,0.9652020672669507,0.19595079703069893,0.996,220301_Ct
PPG3,1,30.0,0.1968607433999999,314.7169095845278,242.41562955882992,228.0,303.0,1.1133069408083776,0.000854204042311786,,,,,,,,,,,,,,,,,220301_Ct
PPG3,2,60.0,0.1963733572,282.6283212342901,244.0771169006836,227.0,302.0,1.1105506246940382,0.00038071699420450845,,,,,,,,,,,,,,,,,220301_Ct
PPG3,3,90.0,0.1960252242,273.0109558748501,249.00477406116724,229.0,303.0,1.1085818274695105,0.00010408934765460718,,,,,,,,,,,,,,,,,220301_Ct
PPG3,4,120.0,0.1961776499999999,269.41798405418274,251.6047928546575,227.0,303.0,1.1094438413894387,-2.2739664504156456e-05,,,,,,,,,,,,,,,,,220301_Ct
PPG3,5,150.0,0.1959969972,262.44750701866536,249.09667835732188,228.0,302.0,1.108422195262116,-3.766520992139015e-05,,,,,,,,,,,,,,,,,220301_Ct
PPG3,6,180.0,0.1965991731999999,262.83281782870694,249.57070906760447,232.0,302.0,1.1118276823531916,6.395134407531535e-06,,,,,,,,,,,,,,,,,220301_Ct
PPG3,7,210.0,0.197203231,271.5541865639754,249.4509895117872,235.0,302.0,1.1152438115914267,0.00010059609404014203,,,,,,,,,,,,,,,,,220301_Ct
PPG3,8,240.0,0.1988065246,257.67092662821125,248.26626018083616,231.0,303.0,1.1243109209714153,0.0002123425210786333,,,,,,,,,,,,,,,,,220301_Ct
PPG3,9,270.0,0.201042103,229.84418030005716,241.3953571408473,232.0,305.0,1.136953791797033,0.00031262040347939854,,,,,,,,,,,,,,,,,220301_Ct
PPG3,10,300.0,0.201136193,219.52145099841735,236.8960621765325,238.0,305.0,1.1374858991550136,0.0003860303824728064,,,,,,,,,,,,,,,,,220301_Ct
PPG3,11,330.0,0.2046306955999999,208.59962689323584,237.14872615740768,237.0,305.0,1.157248366430411,0.00040100241883876664,,,,,,,,,,,,,,,,,220301_Ct
PPG3,12,360.0,0.2060984995999999,212.94143088622275,237.0499191288754,238.0,307.0,1.1655492412149075,0.0004384320403678319,,,,,,,,,,,,,,,,,220301_Ct
PPG3,13,390.0,0.2100615704,210.2458075094484,236.93595241060623,241.0,308.0,1.1879616031330482,0.00046248865456607126,,,,,,,,,,,,,,,,,220301_Ct
PPG3,14,420.0,0.2128447525999999,186.02266439604116,223.85251494963865,250.0,308.0,1.2037013387821125,0.0004841237250616708,,,,,,,,,,,,,,,,,220301_Ct
PPG3,15,450.0,0.2157728334,181.25309791709725,219.0902729918946,254.0,308.0,1.2202605197624674,0.0005103644344352626,,,,,,,,,,,,,,,,,220301_Ct
PPG3,16,480.0,0.2189530754,182.58708538717025,217.9083735231516,257.0,309.0,1.2382457484622098,0.0005391235310927058,,,,,,,,,,,,,,,,,220301_Ct
PPG3,17,510.0,0.2224626324,184.6989152630761,213.712986145226,263.0,309.0,1.258093352914884,0.000571709948072329,,,,,,,,,,,,,,,,,220301_Ct
PPG3,18,540.0,0.2258705722,188.6794594653272,210.57603416624735,268.0,309.0,1.2773662814209397,0.0006061468620865554,,,,,,,,,,,,,,,,,220301_Ct
PPG3,19,570.0,0.2299860687999999,190.3647293248903,208.391813330253,271.0,311.0,1.3006406572590086,0.0006399004168186561,,,,,,,,,,,,,,,,,220301_Ct
PPG3,20,600.0,0.2350989194,213.1434734431873,214.2556106270469,273.0,316.0,1.3295553710916714,0.0006702242172223357,,,,,,,,,,,,,,,,,220301_Ct
PPG3,21,630.0,0.2397074475999999,202.6914503975596,203.1021743799649,279.0,314.0,1.355617989485559,0.0006914628280189693,,,,,,,,,,,,,,,,,220301_Ct
PPG3,22,660.0,0.244944497,227.1012078457016,198.88161552969171,285.0,297.0,1.385235085030756,0.0007072219898869079,,,,,,,,,,,,,,,,,220301_Ct
PPG3,23,690.0,0.2499933664,237.1735420383521,195.1617463269532,290.0,294.0,1.413787965859992,0.0007143805219460792,,,,,,,,,,,,,,,,,220301_Ct
PPG3,24,720.0,0.2555183312,240.1680306438519,194.665428032338,292.0,295.0,1.4450333099206096,0.0007177429048825759,,,,,,,,,,,,,,,,,220301_Ct
PPG3,25,750.0,0.2607252718,241.8269640041696,194.8654058275192,295.0,298.0,1.474480131111253,0.0007191026257514035,,,,,,,,,,,,,,,,,220301_Ct
PPG3,26,780.0,0.2666548236,242.57545917495636,196.1994774310812,297.0,301.0,1.508013536811187,0.0007163507083047945,,,,,,,,,,,,,,,,,220301_Ct
PPG3,27,810.0,0.2723284506,243.91210987945664,196.16123091492804,300.0,304.0,1.540099610497414,0.0007115917980795008,,,,,,,,,,,,,,,,,220301_Ct
PPG3,28,840.0,0.278449946,245.13487382063707,196.91639986893287,303.0,306.0,1.5747185152076284,0.0007067655498744695,,,,,,,,,,,,,,,,,220301_Ct
PPG3,29,870.0,0.2843324527999999,249.6381733248996,195.332660109422,309.0,307.0,1.607985867228572,0.0006997596904039742,,,,,,,,,,,,,,,,,220301_Ct
PPG3,30,900.0,0.2904125486,251.28953715780568,195.74470899719012,313.0,309.0,1.642370644701275,0.0006916422999480068,,,,,,,,,,,,,,,,,220301_Ct
PPG3,31,930.0,0.2964136088,252.45971606057284,196.0705917485372,316.0,312.0,1.6763084519932745,0.000686343428095189,,,,,,,,,,,,,,,,,220301_Ct
PPG3,32,960.0,0.3026649483999999,253.2789555253188,196.74423213678557,319.0,316.0,1.7116616648575016,0.0006825085863790676,,,,,,,,,,,,,,,,,220301_Ct
PPG3,33,990.0,0.308662245,252.6578678479132,198.51019093671175,319.0,321.0,1.7455781878551817,0.0006832190711165385,,,,,,,,,,,,,,,,,220301_Ct
PPG3,34,1020.0,0.3150359016,252.8808886724887,200.1096784103339,321.0,325.0,1.781623140284784,0.0006853574339057927,,,,,,,,,,,,,,,,,220301_Ct
PPG3,35,1050.0,0.3216730101999999,253.49433783773887,200.90279534055784,324.0,328.0,1.8191579933167317,0.0006882858234731424,,,,,,,,,,,,,,,,,220301_Ct
