Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,AspectRatio,Solidity,Circularity,Convexity,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,G,A0fit,fitR2,Expe
PPG2,12,389.0,0.2132907391999999,247.9771140778284,335.8999362805159,273.0,281.0,1.0291970802919708,3.6730252404446393,2.966793066380807,0.9069718959135202,0.00025061250115749337,,,,,,,,,,,,,,,,,240305_Flux
PPG2,13,419.0,0.2147096164,248.22328826484733,335.9368850921734,274.0,282.0,1.029090909090909,3.67653452739726,2.958541006086713,0.9054280276390066,0.00019862257911518435,,,,,,,,,,,,,,,,,240305_Flux
PPG2,14,449.0,0.2160456944,248.74587419977627,335.8139379172866,274.0,282.7213105396451,1.0327272727272727,3.6767789787183354,2.9696602911181524,0.9070187691524584,0.0001311526369237119,,,,,,,,,,,,,,,,,240305_Flux
PPG2,15,479.0,0.217329082,249.1704417065814,336.27289708582134,275.0,283.0,1.0289855072463767,3.673395230126937,2.967581313329992,0.9069991043072,4.304603224980742e-05,,,,,,,,,,,,,,,,,240305_Flux
PPG2,16,509.0,0.2179086764,249.25906128066765,337.5684617707834,275.0,285.0,1.036231884057971,3.676356459096047,2.9724874588178465,0.9075484403648948,-5.536140449966784e-05,,,,,,,,,,,,,,,,,240305_Flux
PPG2,17,539.0,0.2180930927999999,249.95964301767924,339.6132894636005,275.0,286.70842712474587,1.0434782608695652,3.665245328806951,2.873361295556265,0.8932972103112641,-0.0001362363536222439,,,,,,,,,,,,,,,,,240305_Flux
PPG2,18,569.0,0.2175680705999999,251.2164140272913,341.5971426921154,273.0,286.0,1.0474452554744529,3.672623806348697,2.9498105282546305,0.9044980677153368,-0.0001700281246646296,,,,,,,,,,,,,,,,,240305_Flux
PPG2,19,599.0,0.2157935331999999,254.5329390891176,342.36947470684936,272.0,285.0,1.0476190476190477,3.6732377241584735,2.9517094748751536,0.9044175303083544,-0.00013122488196627588,,,,,,,,,,,,,,,,,240305_Flux
PPG2,20,629.0,0.214572245,258.7842725900813,342.3747149165283,272.0,282.0,1.0366300366300367,3.672452954516281,2.946671822880797,0.9035659410701116,-1.5239338226132966e-05,,,,,,,,,,,,,,,,,240305_Flux
PPG2,21,659.0,0.2138439884,263.1925406693642,342.4201465811302,273.0,280.0,1.0255474452554745,3.677676014893416,2.99533754291958,0.9103396944803956,0.00016390186785785862,,,,,,,,,,,,,,,,,240305_Flux
PPG2,22,689.0,0.2125342556,266.3581877149654,342.92745216118703,275.0,278.0,1.0108695652173914,3.67518750118884,2.971791262618633,0.907043864487272,0.0003860728432980656,,,,,,,,,,,,,,,,,240305_Flux
PPG2,23,719.0,0.2141130858,271.5952344890725,342.0781649241396,276.0,277.0,1.0036101083032491,3.677181500150273,2.9672491611344185,0.90632922301012,0.0006006885660310651,,,,,,,,,,,,,,,,,240305_Flux
PPG2,24,749.0,0.2193633078,274.3828890136287,340.8208723047004,279.0,280.0,1.0035714285714286,3.677199024390244,2.9669250955124973,0.90655768426639,0.0007518678732186729,,,,,,,,,,,,,,,,,240305_Flux
PPG2,25,779.0,0.2271953594,276.4403478794683,339.94453649280024,284.0,286.0,1.0070175438596491,3.679575016600534,2.997750039639342,0.9116565517223876,0.0008073798949410888,,,,,,,,,,,,,,,,,240305_Flux
PPG2,26,809.0,0.2354658703999999,292.8955745613791,330.3304977110398,288.0,293.0,1.0173010380622838,3.691179395373992,3.1362816776593143,0.9308425525268954,0.0007734827091683542,,,,,,,,,,,,,,,,,240305_Flux
PPG2,27,839.0,0.2394797498,314.93089978325133,323.12815287275424,292.0,289.0,0.9897610921501706,3.689838600978391,3.116078411832293,0.9281321673620369,0.0006929499373345772,,,,,,,,,,,,,,,,,240305_Flux
PPG2,28,869.0,0.2435801919999999,318.9359702279597,322.81620733827594,295.0,290.0,0.983108108108108,3.687731421693678,3.123041674049902,0.9297531185425,0.0005840506726600953,,,,,,,,,,,,,,,,,240305_Flux
PPG2,29,899.0,0.2473230921999999,317.2494611314672,324.3046653882823,298.0,292.0,0.979933110367893,3.687646749567602,3.1076689314752457,0.927590454375207,0.00048086453375310135,,,,,,,,,,,,,,,,,240305_Flux
PPG2,30,929.0,0.2502794,316.8789300538042,324.5418899285147,300.0,292.0,0.973421926910299,3.6835858678774582,3.111918053096967,0.9287215299980888,0.00040744637311021433,,,,,,,,,,,,,,,,,240305_Flux
PPG2,31,959.0,0.253864229,315.87101732318126,322.9175140057737,306.0,293.0,0.9576547231270358,3.6804185308146193,3.102388829995963,0.9277734783472532,0.00038502711017521365,,,,,,,,,,,,,,,,,240305_Flux
PPG2,32,989.0,0.2567923098,316.4404858458536,322.79551884115114,309.0,293.0,0.9483870967741936,3.681267119193193,3.0792447811111634,0.9243801616752428,0.0004144539183605354,,,,,,,,,,,,,,,,,240305_Flux
PPG2,33,1019.0,0.259726036,317.4468728741594,322.3422922856953,314.0,291.0,0.926984126984127,3.680715889121932,3.100822724258294,0.928094639325613,0.0004738777004722892,,,,,,,,,,,,,,,,,240305_Flux
PPG2,34,1049.0,0.2631490301999999,320.1674301946904,322.8458219324914,320.0,291.82272690683305,0.912772585669782,3.665768577219633,2.9608295457218525,0.9088596707539136,0.0005418163588699134,,,,,,,,,,,,,,,,,240305_Flux
PPG2,35,1079.0,0.2670405925999999,320.8681412649852,321.65428206688097,324.0,291.0,0.8984615384615384,3.664314624842197,2.989398914970204,0.9139205253089188,0.0006103102899640194,,,,,,,,,,,,,,,,,240305_Flux
PPG2,36,1109.0,0.2713800234,320.6233992820941,321.2417076904084,329.0,291.9509989231872,0.8878787878787879,3.663856559042521,2.963041781189959,0.9102827141561408,0.0006824751690748018,,,,,,,,,,,,,,,,,240305_Flux
PPG2,37,1139.0,0.2779738506,319.33186105179266,321.00383099148496,334.0,294.0,0.8805970149253731,3.661018999578548,2.952071965531646,0.9089471593354777,0.0007561063732017407,,,,,,,,,,,,,,,,,240305_Flux
PPG2,38,1169.0,0.2868446558,316.05987999396336,318.0167918350376,339.0,298.0,0.8794117647058823,3.672975002560951,3.057512317778313,0.9238611847993898,0.0008172001044067046,,,,,,,,,,,,,,,,,240305_Flux
PPG2,39,1199.0,0.2935288094,314.6662553020922,316.837158565676,343.0,301.0,0.877906976744186,3.669431192729364,3.056117614857348,0.9239844753228412,0.0008775316311288302,,,,,,,,,,,,,,,,,240305_Flux
PPG2,40,1229.0,0.3004557152,312.75815532766586,316.0805853481115,348.0,304.0,0.8739255014326648,3.668075291474893,3.046021312384237,0.9227007076902324,0.0009432613966001644,,,,,,,,,,,,,,,,,240305_Flux
PPG2,41,1259.0,0.3056080836,311.7036852885072,315.9647276170077,353.0,305.0,0.864406779661017,3.6678398434968376,3.0651299599770567,0.9262236783841848,0.0010216524908254333,,,,,,,,,,,,,,,,,240305_Flux
PPG2,42,1289.0,0.3156399594,312.4108018806694,317.38580653045926,355.0,314.0,0.8848314606741573,3.666097069584306,3.0516776830916355,0.9238000710859156,0.0010890577837685057,,,,,,,,,,,,,,,,,240305_Flux
PPG2,43,1319.0,0.3281181752,315.9943242293088,319.01880689662005,357.0,324.0,0.9078212290502792,3.663218845385225,3.00725796115508,0.9168567932297677,0.0011345046640953405,,,,,,,,,,,,,,,,,240305_Flux
PPG2,44,1349.0,0.3412437302,320.4562240287398,320.7190398231983,360.0,335.0,0.9307479224376732,3.6642638339910336,3.0263693938716014,0.9193117064629884,0.0011593933908770585,,,,,,,,,,,,,,,,,240305_Flux
PPG2,45,1379.0,0.3533117135999999,324.42975918233094,322.16993634526733,364.0,343.0,0.9424657534246575,3.664451062064387,3.043689715789466,0.92179424523073,0.0011747173569938761,,,,,,,,,,,,,,,,,240305_Flux
PPG2,46,1409.0,0.3647699937999999,328.027761172976,323.5080375077708,367.0,351.0,0.9565217391304348,3.665348591467918,3.051287668862753,0.9225754553973494,0.0011861121519319388,,,,,,,,,,,,,,,,,240305_Flux
PPG2,47,1439.0,0.3769508852,331.3571362644992,324.303354693291,370.0,360.0,0.973045822102426,3.6645915946453047,3.047497622419785,0.9221520640979668,0.001189395232670089,,,,,,,,,,,,,,,,,240305_Flux
PPG2,48,1469.0,0.3902514475999999,334.58913776162706,324.83940171807615,372.0,369.0,0.9919571045576407,3.6675182444846457,3.057843561838175,0.9237807880531936,0.0011805413780720379,,,,,,,,,,,,,,,,,240305_Flux
PPG2,49,1499.0,0.40515154,337.82919407431524,325.321011830256,376.0,379.0,1.0079575596816976,3.668604776457272,3.064795231121425,0.9249407294944434,0.0011587320071669003,,,,,,,,,,,,,,,,,240305_Flux
PPG2,50,1529.0,0.4191069688,339.2284395067678,325.2503293552493,379.0,390.0,1.0289473684210526,3.669408262378903,3.0571082999569144,0.9243993836632906,0.001127339443774451,,,,,,,,,,,,,,,,,240305_Flux
PPG2,51,1559.0,0.4337548999999999,340.6966376283568,324.8545641924114,382.0,400.0,1.0469973890339426,3.67164170260673,3.0627258582955315,0.9264008062164216,0.0010811968489700175,,,,,,,,,,,,,,,,,240305_Flux
PPG2,52,1589.0,0.4489240898,341.1190010187598,324.8945940486716,387.0,409.0,1.056701030927835,3.6721806936605312,3.0384972343950114,0.9241445265080876,0.0010128247008342232,,,,,,,,,,,,,,,,,240305_Flux
PPG2,53,1619.0,0.463195661,340.7108395436072,324.93932227901166,391.0,417.0,1.066326530612245,3.667656391537073,3.043535312516353,0.927023434755113,0.0009273253253100338,,,,,,,,,,,,,,,,,240305_Flux
PPG2,54,1649.0,0.4762986344,339.91467103185056,324.57001531352245,394.0,424.0,1.0759493670886076,3.65809525360204,3.0349140027350137,0.9271046498947896,0.0008329636826596862,,,,,,,,,,,,,,,,,240305_Flux
PPG2,55,1679.0,0.487903695,338.56742279797527,324.1658494955545,399.0,431.0,1.08,3.6493787725793783,3.005087699877119,0.9240287471149516,0.0007369862977767173,,,,,,,,,,,,,,,,,240305_Flux
PPG2,56,1709.0,0.4984154298,336.27723924656203,323.6597691272788,402.0,437.0,1.086848635235732,3.646186252606167,3.0042147928802048,0.925055480899918,0.0006438360880743977,,,,,,,,,,,,,,,,,240305_Flux
PPG2,57,1739.0,0.5078093753999999,333.8907948380205,322.9115732341992,406.0,442.0,1.0884520884520883,3.637616004355316,2.9618037829979564,0.919857020086415,0.0005573760525774054,,,,,,,,,,,,,,,,,240305_Flux
PPG2,58,1769.0,0.516544691,330.898251739693,321.67958958091714,409.0,447.0,1.0926829268292684,3.637100787911647,2.9594020858920205,0.9207704452883104,0.00048118687244923144,,,,,,,,,,,,,,,,,240305_Flux
PPG2,59,1799.0,0.5245912678,327.1816586624685,320.44260601110057,412.0,449.0,1.089588377723971,3.629686066367763,2.9416004689938475,0.9196881985125744,0.0004186981307508912,,,,,,,,,,,,,,,,,240305_Flux
PPG2,60,1829.0,0.5310307874,323.2851719854568,318.93108635036066,415.0,452.0,1.0889423076923077,3.627730288766985,2.932424599975912,0.919747128541095,,,,,,,,,,,,,,,,,,240305_Flux
PPG3,0,29.0,0.2530588186,492.6577733909802,285.9479479561527,247.0,329.0,1.3306451612903225,3.675055637285157,2.928584235177744,0.9153495367859056,-4.116817758245335e-05,616.4808961530451,19.0,0.13541538690760846,0.0,0.6417320864452364,172.0,737.8385935974298,4.0,0.007869656830772169,ExpDel,616.4808961530451,19.0,1292.319760909144,1.1142753082928665,0.2661907706038881,0.987,240305_Flux
PPG3,1,59.0,0.2531039818,492.5841009211571,286.6577480372156,245.0,328.0,1.3373983739837398,3.682878475652788,2.9431288920088727,0.9172512470172558,2.3107206527107866e-05,,,,,,,,,,,,,,,,,240305_Flux
PPG3,2,89.0,0.2535970134,491.93000904934064,287.251578407379,246.0,329.0,1.3360323886639676,3.679665306122449,2.974473853145964,0.9220788881915366,7.801763799313382e-05,,,,,,,,,,,,,,,,,240305_Flux
PPG3,3,119.0,0.2536816944,491.96870246944496,287.84644626724514,247.0,329.0,1.3306451612903225,3.67801217006778,2.9626153091849177,0.9204588751255876,0.0001242148559492529,,,,,,,,,,,,,,,,,240305_Flux
PPG3,4,149.0,0.2541690806,491.822413428589,288.0359428769531,245.0,329.0,1.3414634146341464,3.686067241929402,2.9669190812011,0.9205343983197292,0.00016245714542208566,,,,,,,,,,,,,,,,,240305_Flux
PPG3,5,179.0,0.2559737267999999,492.4108216462312,288.82906245108603,246.0,330.688975044184,1.3441295546558705,3.6936779215157176,3.0154031086443767,0.9272746477819604,0.0001935817311085813,,,,,,,,,,,,,,,,,240305_Flux
PPG3,6,209.0,0.2574434126,492.6501122292018,289.2392399387153,247.0,331.0,1.3387096774193548,3.6928244855804735,3.012764802992088,0.9266807146622832,0.00021777998272946438,,,,,,,,,,,,,,,,,240305_Flux
PPG3,7,239.0,0.259170905,493.0599978570166,289.0909678628156,247.0,332.0,1.342741935483871,3.69605260906148,3.011687364561052,0.9267819107417684,0.0002379357563859972,,,,,,,,,,,,,,,,,240305_Flux
PPG3,8,269.0,0.2610771684,493.6711705305367,289.2656034398183,248.0,333.0,1.3413654618473896,3.693321003267835,3.0332526909721107,0.930237006315551,0.0002531312700404759,,,,,,,,,,,,,,,,,240305_Flux
PPG3,9,299.0,0.2633710826,494.1219586587321,289.4523491601778,250.0,335.0,1.3386454183266931,3.690531396782691,3.0282915337028524,0.9297974284546644,0.00026617728197080633,,,,,,,,,,,,,,,,,240305_Flux
PPG3,10,329.0,0.2648181867999999,494.40700154255615,289.2421317565279,250.0,336.0,1.342629482071713,3.688917803238725,2.99943016941658,0.925899403737662,0.00027968570367122345,,,,,,,,,,,,,,,,,240305_Flux
PPG3,11,359.0,0.2670405925999999,495.9881992053298,289.0950428622488,251.0,338.0,1.3452380952380951,3.6878965971550888,2.992942592118004,0.9251383464534236,0.00029230160784309516,,,,,,,,,,,,,,,,,240305_Flux
PPG3,12,389.0,0.2693721428,496.80375035230327,289.01165913885603,252.0,339.0,1.3438735177865613,3.688261009105223,2.991162369457005,0.924721404842034,0.0003024782962790625,,,,,,,,,,,,,,,,,240305_Flux
PPG3,13,419.0,0.2721948428,497.3177663355333,288.6383227842909,253.0,342.0,1.3503937007874016,3.687052981056424,2.9821624842925534,0.9238200259700324,0.0003121016435072019,,,,,,,,,,,,,,,,,240305_Flux
PPG3,14,449.0,0.2746336555999999,498.2635701236385,288.83836555601783,253.0,343.0,1.3543307086614174,3.688040926060215,2.972769889885277,0.9226115111075084,0.00031431127105993725,,,,,,,,,,,,,,,,,240305_Flux
PPG3,15,479.0,0.2772493575999999,499.0005417559903,288.65939528001786,254.0,345.0,1.3568627450980393,3.691367141763472,3.001875481107505,0.9279853916419178,0.0003056313102053292,,,,,,,,,,,,,,,,,240305_Flux
PPG3,16,509.0,0.2798725868,499.8968244766214,288.47183724376407,255.0,347.0,1.359375,3.6869729582326087,2.980436715574485,0.9247134211944824,0.00028397333764663225,,,,,,,,,,,,,,,,,240305_Flux
PPG3,17,539.0,0.2821552101999999,500.44593092395655,288.52169692440293,255.0,349.0,1.3671875,3.6863758845048338,2.982188240417159,0.9253643495870204,0.0002590170109559176,,,,,,,,,,,,,,,,,240305_Flux
PPG3,18,569.0,0.2851604448,501.192404265287,288.68490814021675,257.0,351.0,1.3643410852713178,3.689868854325716,2.9834680395681143,0.925252178720554,0.00025091556785782727,,,,,,,,,,,,,,,,,240305_Flux
PPG3,19,599.0,0.2872059614,502.155477631399,288.2750815664339,257.0,352.0,1.368217054263566,3.687872280539558,2.9817385003610664,0.9249277331025608,0.0002683746679246799,,,,,,,,,,,,,,,,,240305_Flux
PPG3,20,629.0,0.2896692376,502.7520820761543,288.25773660272216,258.0,353.0,1.3667953667953667,3.6920528642895833,2.9958614823889964,0.9270956343417628,0.0003139664393417523,,,,,,,,,,,,,,,,,240305_Flux
PPG3,21,659.0,0.291603728,503.5175978272128,288.70816254056206,259.0,355.0,1.3692307692307693,3.6892484074821454,2.9922426373244124,0.9276073153172992,0.00038038825971982036,,,,,,,,,,,,,,,,,240305_Flux
PPG3,22,689.0,0.2940820586,504.24436231870993,288.9748418406616,259.0,356.7139549903252,1.376923076923077,3.691808212608903,2.9857544162863654,0.926719008686155,0.000467253578842674,,,,,,,,,,,,,,,,,240305_Flux
PPG3,23,719.0,0.296261183,504.3099839265819,287.90436447032675,260.0,358.0,1.3754789272030652,3.681703809565233,2.9138960116380903,0.9167554810511168,0.0005502989133245132,,,,,,,,,,,,,,,,,240305_Flux
PPG3,24,749.0,0.3020176092,504.2653443063174,289.48029672284184,262.0,362.0,1.3802281368821292,3.685703589080215,2.9447756632411464,0.9221040587631952,0.0005944510499508565,,,,,,,,,,,,,,,,,240305_Flux
PPG3,25,779.0,0.3086791812,502.9074111118591,288.3737300788644,265.0,366.0,1.3796992481203008,3.682995050828044,2.9326179285109437,0.9212443286195812,0.0005899798004100779,,,,,,,,,,,,,,,,,240305_Flux
PPG3,26,809.0,0.3178228474,502.4072006963377,287.9031649881212,268.0,373.0,1.3903345724907064,3.6889015616929655,2.973143282558712,0.927235710116054,0.0005374079402040331,,,,,,,,,,,,,,,,,240305_Flux
PPG3,27,839.0,0.3240516054,501.6585407206313,287.30776614212783,272.0,377.0,1.3846153846153846,3.6868665532718574,2.9612155724850053,0.9252276436338768,0.00047410086021663884,,,,,,,,,,,,,,,,,240305_Flux
PPG3,28,869.0,0.3256436081999999,499.1566649091352,288.7191741707618,273.0,378.0,1.3832116788321167,3.682376581140524,2.969826407295661,0.9270903690891884,0.00044442705254632635,,,,,,,,,,,,,,,,,240305_Flux
PPG3,29,899.0,0.3301448738,499.4564404135763,288.0052835153535,275.0,380.0,1.3804347826086956,3.6861953808792745,2.9578006846434257,0.9246933660001048,0.0004563242613621589,,,,,,,,,,,,,,,,,240305_Flux
PPG3,30,929.0,0.3338557833999999,500.10476131902624,287.6793008641447,279.0,384.0,1.375,3.6815493821919087,2.954444685472297,0.9240961385957605,0.0005224949589864252,,,,,,,,,,,,,,,,,240305_Flux
PPG3,31,959.0,0.3383457581999999,501.3150813186612,286.26687023309256,281.0,387.0,1.375886524822695,3.679270967812092,2.972471725463228,0.9268102449651112,0.0006258960637188817,,,,,,,,,,,,,,,,,240305_Flux
PPG3,32,989.0,0.3403028301999999,500.5796177486509,286.3626422133419,283.0,389.9492115574247,1.3767605633802815,3.676306549345605,2.951052297819348,0.924139637860123,0.0007455955868098151,,,,,,,,,,,,,,,,,240305_Flux
PPG3,33,1019.0,0.349967755,497.3215694279577,287.15341193786224,285.0,398.0,1.3951048951048952,3.680132865037094,2.944447052544213,0.9242074148790153,0.0008479233464007155,,,,,,,,,,,,,,,,,240305_Flux
PPG3,34,1049.0,0.3619661117999999,495.4996437576491,286.86490902568994,290.0,406.9336890578708,1.402061855670103,3.675305239323355,2.932447338953136,0.9244306257480328,0.0009096760923296105,,,,,,,,,,,,,,,,,240305_Flux
PPG3,35,1079.0,0.3743784646,491.95631583499886,287.03428358787414,295.0,417.0,1.412162162162162,3.670161212085564,2.9279698600895347,0.9255811519955556,0.0009276877410827476,,,,,,,,,,,,,,,,,240305_Flux
PPG3,36,1109.0,0.3861848777999999,488.48520448200736,288.9868944535483,299.0,428.0,1.43,3.6656451228020215,2.9165817250872794,0.9257235324045268,0.00090804389631465,,,,,,,,,,,,,,,,,240305_Flux
PPG3,37,1139.0,0.396222399,484.1741967545536,292.117403300539,302.0,437.0,1.4455445544554455,3.667265801579001,2.888593998584074,0.9231560392750878,0.0008793966177817566,,,,,,,,,,,,,,,,,240305_Flux
PPG3,38,1169.0,0.404756362,480.3968418189289,294.2931128162037,303.0,445.0,1.4671052631578947,3.6653417792588834,2.8806171521395485,0.9245006273919,0.0008682628962457196,,,,,,,,,,,,,,,,,240305_Flux
PPG3,39,1199.0,0.4125488958,476.9633610292701,297.0075317043959,304.0,453.0,1.4885245901639343,3.66671018024744,2.845976313909957,0.9211203411287062,0.0008822203922886961,,,,,,,,,,,,,,,,,240305_Flux
PPG3,40,1229.0,0.4206236996,473.0563822515425,299.677527496057,307.0,460.0,1.4967532467532467,3.6651986911987033,2.833080521161921,0.9211943675651706,0.0009113086347633575,,,,,,,,,,,,,,,,,240305_Flux
PPG3,41,1259.0,0.4356780996,470.0627272715078,301.46153881753594,316.0,468.0,1.4794952681388012,3.662052933908263,2.8401993808412107,0.9229722084260472,0.0009257668792157044,,,,,,,,,,,,,,,,,240305_Flux
PPG3,42,1289.0,0.4539898953999999,466.8824151969336,301.7391494222063,330.0,474.0,1.4350453172205435,3.655754683737972,2.8355382218454657,0.9208049064596604,0.0009149180295635986,,,,,,,,,,,,,,,,,240305_Flux
PPG3,43,1319.0,0.4633706683999999,462.988752231549,303.20253730943205,334.0,482.0,1.4417910447761193,3.65221139398143,2.822445573219806,0.9205144302052288,0.0008973557199264206,,,,,,,,,,,,,,,,,240305_Flux
PPG3,44,1349.0,0.4744789338,459.5659226596507,304.9578795828874,339.0,489.0,1.4411764705882353,3.6400937014760486,2.7975922101320645,0.9180910070422652,0.0008781191245987093,,,,,,,,,,,,,,,,,240305_Flux
PPG3,45,1379.0,0.4873730273999999,455.2758281928071,304.773547118566,344.0,495.9740429792173,1.4405797101449276,3.644864281494223,2.803506101609456,0.9192810299852008,0.0008639484315756905,,,,,,,,,,,,,,,,,240305_Flux
PPG3,46,1409.0,0.5019795589999999,451.8712889079525,304.50843187024543,351.0,503.0,1.431818181818182,3.639590195907832,2.786758912893409,0.917778216098249,0.0008575808047743548,,,,,,,,,,,,,,,,,240305_Flux
PPG3,47,1439.0,0.5152518944,449.5909034856086,304.5466169964574,358.0,507.0,1.415041782729805,3.6339982607653054,2.7849949793567848,0.91757862301806,0.0008653875301926931,,,,,,,,,,,,,,,,,240305_Flux
PPG3,48,1469.0,0.5258614828,446.7545937456806,304.0305379033566,362.0,513.0,1.415977961432507,3.630975565935792,2.7771262497092546,0.917613590103194,0.0008943623109109417,,,,,,,,,,,,,,,,,240305_Flux
PPG3,49,1499.0,0.5366216152,441.9689484853808,304.9193247110675,365.0,521.0,1.4262295081967211,3.6318953330738895,2.774842281887573,0.9191222358132274,0.000933590486725615,,,,,,,,,,,,,,,,,240305_Flux
PPG3,50,1529.0,0.5545175332,438.3834134472978,303.7326452054517,375.0,529.0,1.4095744680851063,3.6319531902212177,2.7905533600320407,0.920859316763918,0.0009524140887562045,,,,,,,,,,,,,,,,,240305_Flux
PPG3,51,1559.0,0.5719016015999999,434.97620944108326,302.24947898100675,382.0,534.9080255250138,1.399477806788512,3.6272637138281514,2.7891910945000253,0.9198048347007812,0.000933369723187567,,,,,,,,,,,,,,,,,240305_Flux
PPG3,52,1589.0,0.5899217184,431.6271953249023,300.95344172148725,390.0,538.0,1.3785166240409208,3.626203834451049,2.813620481237899,0.9222030007828996,0.0008802067895649232,,,,,,,,,,,,,,,,,240305_Flux
PPG3,53,1619.0,0.6076068748,428.93204821928384,300.200037185161,400.0,541.0,1.3516209476309229,3.629486404812181,2.822647532763062,0.9219522797338676,0.0008088015894329481,,,,,,,,,,,,,,,,,240305_Flux
PPG3,54,1649.0,0.62202899,426.3934926463491,299.56408132819496,406.0,547.0,1.3464373464373465,3.6299120575156687,2.8304394052296646,0.922712191954434,0.0007241491791256995,,,,,,,,,,,,,,,,,240305_Flux
PPG3,55,1679.0,0.6332407543999999,424.2301777262858,299.12222619254266,412.0,552.0,1.3389830508474576,3.6290636185716783,2.8295559380403192,0.9231182700024207,0.0006292486127255865,,,,,,,,,,,,,,,,,240305_Flux
PPG3,56,1709.0,0.6445296725999999,421.8569153099848,298.9536152236653,418.0,558.0,1.334128878281623,3.630028287572864,2.820631675999669,0.9215908192235522,0.0005393575227108736,,,,,,,,,,,,,,,,,240305_Flux
PPG3,57,1739.0,0.6562137687999999,419.8255557494024,299.03969745766653,423.0,563.9588967721137,1.3325471698113207,3.635271525042517,2.8170246467205646,0.920387056620314,0.0004622602812552019,,,,,,,,,,,,,,,,,240305_Flux
PPG3,58,1769.0,0.6654985699999999,417.5491986475372,299.30078520223594,427.0,571.0,1.3364485981308412,3.6341318065032255,2.80484300555705,0.9192962549456648,0.00040530812308467863,,,,,,,,,,,,,,,,,240305_Flux
PPG3,59,1799.0,0.6742790488,416.1773827958738,299.0544738523961,430.0,577.0,1.3410672853828307,3.632998374448069,2.8195058286135697,0.922142123971864,0.0003756632019637917,,,,,,,,,,,,,,,,,240305_Flux
PPG3,60,1829.0,0.6810046019999999,414.2014312867833,298.8921237445268,431.0,582.9622014997037,1.351851851851852,3.62901488099203,2.8021858271422646,0.9209923485660764,,,,,,,,,,,,,,,,,,240305_Flux
