Ind,Img,Time (min),Area,Xcenter,Ycenter,Xlength,Ylength,AreaNorm,GR_Full,tdeb_flat,tdebShift_flat,GrowthAtStart_flat,ChipRow,GR_end,tdeb_GR,CaracT_GR,tdebShift_GR,GrowthAtStart_GR,fit_name,tdeb,tdebShift,Tau,G,A0fit,fitR2,Expe
PPG1,31,930.0,0.3915781166,277.4350924993847,355.0243147661151,418.0,351.0,1.5539897688659874,0.0005443068080573462,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,32,960.0,0.3981587712,275.75147761846193,352.81498363403625,421.0,354.8285189462547,1.580105298532542,0.0005309969287119991,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,33,990.0,0.4044439831999999,274.6986318726773,350.5271201399578,426.0,357.0,1.605048355177178,0.0005185173563418225,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,34,1020.0,0.4109267842,273.9591260455288,348.1702913293304,430.0,361.0,1.6307755498301038,0.0005062245551718456,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,35,1050.0,0.4169391352,273.2191367387752,345.7438583847281,433.0,362.0,1.6546357492251973,0.0004963395284995775,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,36,1080.0,0.4233033827999999,272.6271836812554,343.8202479247132,436.0,365.0,1.679892461073149,0.0004874797056458465,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,37,1110.0,0.429586713,272.11890662403266,341.6589262295388,440.0,368.0,1.704828049736754,0.00047874206023173094,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,38,1140.0,0.4354466382,272.087744883836,339.88862730654864,443.0,371.0,1.72808334266831,0.000470038705093794,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,39,1170.0,0.4419143848,271.6928625506746,338.0957605463503,447.0,372.87619714143534,1.753750793472985,0.00045867473262357244,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,40,1200.0,0.4481581972,271.57844284143425,336.33876038781773,451.0,375.0,1.7785295545349318,0.00044455194426265576,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,41,1230.0,0.4539974226,271.12967335400043,334.44843997789474,453.0,377.0,1.801702699675143,0.00042689693881054814,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,42,1260.0,0.4599608468,270.8460481259441,332.6769515374385,457.0,379.0,1.8253687315634224,0.0004056154696344926,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,43,1290.0,0.4656645826,270.48045447023503,331.1570438135991,460.0,382.0,1.8480041820693776,0.00038085278234716523,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,44,1320.0,0.4711895473999999,270.3800937156939,329.3983514444452,464.0,383.0,1.869930174377357,0.00035387088336861323,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,45,1350.0,0.4760464732,270.53720114663616,328.1301842825885,466.0,385.0,1.8892050334192156,0.0003268482486550269,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,46,1380.0,0.4806060746,270.5053931926281,326.9249538129108,469.0,387.0,1.907299951458124,0.00030096673421102423,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,47,1410.0,0.485156267,270.7007235889505,326.3558894604315,472.0,389.0,1.925357529591875,0.0002764411096623306,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,48,1440.0,0.4893263358,270.0432235328637,325.8736316568595,473.0,391.9582439097232,1.9419065755572984,0.0002553049285517919,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,49,1470.0,0.4927060486,270.12063865126265,325.17919877041504,475.0,392.0,1.955319069489564,0.00023864335756556963,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,50,1500.0,0.4963435679999999,270.269082189128,324.6449628822729,477.0,394.0,1.969754676823121,0.0002264127049897733,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,51,1530.0,0.4998211344,270.23258155563167,323.826327820293,479.0,395.0,1.983555505769016,0.0002189955976788225,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,52,1560.0,0.5029166954,269.9299564508369,323.15612277659375,481.0,396.0,1.9958403345655504,0.0002160496294223844,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,53,1590.0,0.5063980254,269.8779026266821,322.56177855348506,483.0,397.8029419920483,2.009656099473508,0.00021680772429162666,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,54,1620.0,0.5094164326,268.386333224704,321.8757306362326,485.0,400.0,2.0216347410477584,0.0002215154728712294,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,55,1650.0,0.5130746518,267.45452843364933,321.21748322132214,488.0,402.0,2.0361524961726603,0.00022959256165886252,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,56,1680.0,0.5164374284,265.86925117306464,320.0186047087122,489.0,404.89544859631707,2.049497778275643,0.0002405694220316152,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,57,1710.0,0.5203779176,264.014784870301,319.71145612064265,491.0,407.0,2.0651357305552445,0.0002540703424399077,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,58,1740.0,0.5241998534,261.28806933273154,318.9268855740804,493.0,412.0,2.080303200029872,0.0002697172837723341,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,59,1770.0,0.5285825655999999,259.1138913995497,318.1870725104952,495.0,416.0,2.097696127851836,0.0002871283824955149,,,,,,,,,,,,,,,,,220531_Ct2
PPG1,60,1800.0,0.5330424316,256.24182275817384,317.03643769757184,497.0,420.0,2.115395242896083,,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,0,0.0,0.2506519963999999,300.7999141918174,302.29952363537865,284.0,300.0,1.0,-6.509765492745446e-05,330.453375176873,10.0,0.04389038738780994,92.0,0.31179565601807524,210.0,738.5088181026335,5.0,0.011185632885405188,ExpDel,330.453375176873,10.0,1321.1785547056993,1.0899359476212274,0.2534938687196365,0.998,220531_Ct2
PPG2,1,30.0,0.250354672,297.7715303720496,299.98218348419465,284.0,301.0,0.9988137960029432,4.438508581603645e-06,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,2,60.0,0.2501740192,295.0118922209275,298.69860275372287,284.0,301.0,0.9980930644604274,6.308895695805103e-05,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,3,90.0,0.2508138312,292.8547019383247,297.92159071330195,285.0,301.0,1.0006456553401704,0.00011283454842896481,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,4,120.0,0.251803658,291.6349899252164,297.6698509235407,285.0,301.0,1.0045946635835374,0.00015573421087861672,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,5,150.0,0.2524660515999999,290.32465749633064,297.2640557761931,286.0,302.0,1.0072373459060946,0.00019388757053990025,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,6,180.0,0.2539978368,289.8785334225607,296.7817567070086,287.0,302.0,1.0133485487770089,0.00023209499624871006,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,7,210.0,0.2568769908,289.0893575545965,296.2123618380957,289.0,303.0,1.024835207735852,0.00026434842967519085,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,8,240.0,0.2581302696,289.1865069012997,295.2124073806293,290.0,304.0,1.0298352828120545,0.00029849864349965847,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,9,270.0,0.2600515874,288.9465189270218,294.25628201426343,292.0,305.0,1.0375005630715175,0.00033601690274990664,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,10,300.0,0.2626541167999999,288.4439304667262,293.27151589577056,294.0,306.0,1.0478836018558837,0.00038117620817019733,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,11,330.0,0.2660037208,288.0898439146877,292.2610812690013,296.0,307.0,1.0612471658733615,0.0004303307107512856,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,12,360.0,0.2700608815999999,287.6506882922064,291.5892766845057,300.0,309.0,1.0774335950990257,0.00048605024663024755,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,13,390.0,0.2735497388,287.2931819432006,290.6879134227944,302.0,311.0,1.091352723013859,0.0005502137897434312,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,14,420.0,0.2778741152,286.22328929678577,290.3003299564392,305.0,311.0,1.1086052343128276,0.0006213317875119671,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,15,450.0,0.2827310409999999,286.1836104498731,288.85890595376065,310.0,314.0,1.12798240213817,0.0006942584570972167,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,16,480.0,0.2881769702,285.7331413063817,287.6087417392968,315.0,316.0,1.1497094550969236,0.0007632594415589472,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,17,510.0,0.2955348081999999,285.71548609323463,286.561532599194,319.0,320.0,1.1790642502139672,0.0008150093372887367,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,18,540.0,0.3031843251999999,285.3075057924785,285.2943066283128,326.0,322.0,1.2095827264673642,0.0008502425668970876,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,19,570.0,0.311419082,284.41828125015235,284.4980346268545,331.0,326.0,1.2424360726137031,0.0008682683027038601,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,20,600.0,0.3192530153999999,284.0199736095288,283.3140592691484,337.0,330.0,1.2736902956500848,0.0008719371422447018,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,21,630.0,0.3279939764,283.6369243238309,282.5699518089398,342.0,333.0,1.3085631916395142,0.00086036881937,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,22,660.0,0.3361214706,282.8677308922937,281.0784815124148,347.0,337.0,1.3409886034324845,0.0008425636990048646,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,23,690.0,0.3451635196,282.0646096683515,280.07562570646223,351.0,341.0,1.3770627186594395,0.0008213964123199665,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,24,720.0,0.3534791938,281.3183405006695,278.9816611201831,356.0,345.0,1.410238892475863,0.0008031194930768062,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,25,750.0,0.3623744624,281.02318167016256,278.0768092572788,361.0,349.8404444557816,1.4457274133245246,0.0007888593061684576,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,26,780.0,0.3703871668,280.51876994942336,276.80323615959367,367.0,352.5890095320693,1.4776948602831876,0.0007815647196290059,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,27,810.0,0.3794386248,279.7018134130145,275.94719883955133,372.0,356.0,1.5138065136113157,0.0007746945763378859,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,28,840.0,0.3887140169999999,280.0897381133353,275.0542261909501,376.0,361.0,1.5508115737473536,0.0007684356125909049,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,29,870.0,0.3969431284,279.6336347454537,274.1348113343811,380.0,364.6411819714964,1.5836423970329887,0.000763750921437079,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,30,900.0,0.406412346,279.60767912702784,273.3671484173452,386.0,369.0,1.621420742053184,0.0007559821863920362,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,31,930.0,0.416094207,279.16564849041526,272.5012235429525,391.0,372.0,1.6600474481598826,0.0007422525821398362,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,32,960.0,0.4254204078,279.08750727630945,272.0565176895666,396.0,376.0,1.6972552140422532,0.0007261673378626486,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,33,990.0,0.4350401693999999,279.3612200949593,271.72938913326584,401.0,379.0,1.7356341686812116,0.0007054086184946118,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,34,1020.0,0.4442685166,279.04523841046125,271.518120416481,405.0,383.0,1.7724515383113864,0.0006838004032139715,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,35,1050.0,0.4532748114,278.64090959491784,270.87769900628336,410.0,386.0,1.8083830087538852,0.0006615564815771356,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,36,1080.0,0.462377078,278.65289518611235,270.7477567020426,415.0,390.0,1.844697367828346,0.000640656400406455,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,37,1110.0,0.4712384742,278.59474096887124,270.39321335783507,419.0,393.0,1.8800507515127856,0.0006199143878698435,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,38,1140.0,0.4798006642,278.2965829586872,270.3674845273764,423.0,396.0,1.914210423579934,0.0005978719717416632,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,39,1170.0,0.4889819663999999,278.52581194714105,269.86966142639824,429.0,398.5198509139243,1.950840102704245,0.0005831023308390801,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,40,1200.0,0.497660828,277.86476342243066,270.1672478035153,433.0,402.0,1.9854652472259344,0.000569297682628113,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,41,1230.0,0.5062004364,278.7682522621847,270.65194636863123,436.0,404.0,2.0195348278502685,0.0005532246266062283,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,42,1260.0,0.5140004974,280.0090662840801,272.049763502499,440.0,407.0,2.0506539137224284,0.0005315387678058445,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,43,1290.0,0.5222634812,280.96341824137426,273.0308227328914,443.0,410.0,2.0836198741722853,0.0005002991904187727,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,44,1320.0,0.5300767148,281.76499914873074,272.80531641611674,446.0,412.0,2.114791513386087,0.0004588752375734908,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,45,1350.0,0.5379200571999999,282.751585606989,271.8987120906818,451.0,415.0,2.1460832745236416,0.0004103524842512843,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,46,1380.0,0.5450332612,283.57269163551484,271.36600030954787,455.0,417.0,2.1744620790101954,0.00035042718390041616,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,47,1410.0,0.5520937748,283.90192257846627,272.2741414058079,458.0,419.0,2.2026306701301825,0.00028091054823496073,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,48,1440.0,0.5584015684,283.3317707261174,273.7772501061328,460.0,421.0,2.227796213156354,0.0002264135600274111,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,49,1470.0,0.5578257376,280.1637988460144,283.0720557816631,459.0,423.0,2.2254988813645853,0.00019813689054717823,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,50,1500.0,0.5614482026,279.46899493238936,285.3177946344058,461.0,424.0,2.239951050316071,0.00018395778516948127,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,51,1530.0,0.5644666098,279.97667613027784,286.2591991871141,463.0,426.0,2.25199327317227,0.0001864282461664687,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,52,1560.0,0.5683092454,279.63517506454923,287.1077320899825,464.0,427.0,2.267323833691197,0.000200142564246412,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,53,1590.0,0.5712354444,279.4433227246488,287.9625131825348,464.0,429.0,2.2789981831559034,0.00021926557007975392,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,54,1620.0,0.5747299469999999,279.5144797692302,288.5293970168133,466.0,429.0,2.2929398339314404,0.00023715067824549987,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,55,1650.0,0.5776260372,279.0267518027149,288.87116133310644,468.0,430.0,2.304494061472395,0.0002454329216076098,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,56,1680.0,0.5865589418,280.10612305626705,284.2632042153647,473.0,431.0,2.340132734725747,0.00024557614798442263,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,57,1710.0,0.5924207488,280.6306537359767,282.0816471724147,476.0,432.0,2.3635189717563327,0.00023518438105318574,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,58,1740.0,0.5882694980000001,277.1023642230881,290.0655821360251,473.0,433.0,2.3469571615189424,0.00021191242821797762,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,59,1770.0,0.5953751747999999,278.2967987427476,288.028983190855,478.0,435.0,2.3753059355245574,0.00017342608723906744,,,,,,,,,,,,,,,,,220531_Ct2
PPG2,60,1800.0,0.6004315714,278.5394357714432,286.89243646007765,481.0,435.0,2.3954789110947616,,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,0,0.0,0.2642875192,385.5780760790393,293.8919682746775,337.0,257.0,1.0,-7.43066778018579e-05,366.88829141266604,11.0,0.04519837975217224,87.0,0.22477636094531556,420.0,856.8386664243059,12.0,0.06488268162048191,ExpDel,366.88829141266604,11.0,1485.9366937969608,0.9690856992840117,0.2666682144744297,0.998,220531_Ct2
PPG3,1,30.0,0.263696634,381.7484206767836,292.58970792832866,335.0,257.0,0.9977642334311184,-3.741473357955015e-05,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,2,60.0,0.2637493244,378.92997393287584,291.7900173993221,336.0,257.0,0.9979636011506364,5.624259044357887e-06,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,3,90.0,0.2640861666,376.89084298881534,291.05107505908563,335.0,257.0,0.999238130500413,5.28035008546014e-05,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,4,120.0,0.2638245964,375.4351913320254,290.7990535411818,336.0,257.0,0.9982484121785196,0.00010209311501636247,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,5,150.0,0.264515217,374.0457619696387,290.7080880470492,336.0,257.0,1.000861553359346,0.00015146938507591058,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,6,180.0,0.2652378281999999,372.692310083254,290.7207078626607,334.0,258.0,1.0035957392270227,0.00019856532483848748,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,7,210.0,0.2674978699999999,371.4862447065118,291.1257904174525,335.0,259.0,1.01214719033921,0.00023980167680960913,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,8,240.0,0.2699366828,370.3345182826975,290.9265902224344,336.0,261.0,1.0213750676426192,0.00027456715617672485,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,9,270.0,0.2724714673999999,369.1924229366549,290.5050786989884,337.0,264.0,1.0309660790065789,0.00030254279473370614,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,10,300.0,0.2744153667999999,367.959060527352,290.2349433071413,338.0,264.0,1.0383213238016575,0.00032898376246064733,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,11,330.0,0.2767789075999999,366.7742592391376,289.087625797727,337.0,266.0,1.0472643900771836,0.00035674520038879665,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,12,360.0,0.2799422134,365.4883656211498,288.58566631194134,339.0,269.0,1.059233573523967,0.0003842335636707115,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,13,390.0,0.283013311,363.9976070064905,288.1944969608453,339.0,271.0,1.0708538634615932,0.0004153890617710289,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,14,420.0,0.2867938471999999,362.5896848308557,287.42978732416134,341.0,274.0,1.0851584973370167,0.00045334582585636335,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,15,450.0,0.2910354243999999,360.7905469734927,286.3722009136602,343.0,277.0,1.101207598758224,0.0004936326495715293,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,16,480.0,0.2949984952,359.37192148024894,285.2720653635869,344.0,281.0,1.1162028993762638,0.0005382157897219455,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,17,510.0,0.2996352503999999,358.0009483069721,284.4286390500239,344.0,283.0,1.1337472586938564,0.0005825141806976291,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,18,540.0,0.304832782,356.2866449397669,283.1981347260884,346.0,287.0,1.153413460169178,0.0006242956690081835,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,19,570.0,0.3108244331999999,354.80681699652985,282.55702049318654,347.0,291.0,1.1760844179886645,0.0006609436037454125,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,20,600.0,0.3167652758,352.19791617891315,281.5582183288773,350.0,296.0,1.1985631283643303,0.0006941352484875057,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,21,630.0,0.3238615435999999,349.8332462357606,280.5950870604131,352.0,301.0,1.225413688018,0.0007191644889059006,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,22,660.0,0.3309785112,348.4553927880813,279.3673460833007,355.0,306.0,1.2523425707043376,0.0007351778278650896,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,23,690.0,0.3385320564,346.50367261481153,277.9738471831946,357.0,311.0,1.2809233573523968,0.0007438577390352652,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,24,720.0,0.345554934,343.1532969102433,277.2953157070642,359.0,315.0,1.3074962262538807,0.000748942169898515,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,25,750.0,0.3537896908,341.7302815169515,275.5243590178918,362.0,321.0,1.3386545527042808,0.0007492111280728222,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,26,780.0,0.3618946033999999,337.9573923252162,274.267277386634,365.0,326.0,1.3693215801315826,0.0007463637371547876,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,27,810.0,0.3697812271999999,334.41008797842505,273.2422861870938,368.0,330.0,1.399162655578024,0.0007426760099683395,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,28,840.0,0.3782944904,331.8773962960033,271.9584714779593,371.0,334.0,1.4313747828315917,0.0007363152810987597,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,29,870.0,0.3867305997999999,328.62422372306423,271.4662467936853,375.0,338.0,1.4632949787815783,0.0007264113670180217,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,30,900.0,0.3952363358,326.5227693563855,269.8027291472169,377.0,344.0,1.4954786249323575,0.0007161133770558655,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,31,930.0,0.4035727097999999,323.7713674673789,268.9092747619882,380.0,347.0,1.5270214462703997,0.0007026387409503664,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,32,960.0,0.4125997044,321.50703477115184,268.5661413880576,383.0,353.0,1.5611774087892685,0.0006857111024796256,,,,,,,,,,,,,,,,,220531_Ct2
PPG3,33,990.0,0.4211317856,318.563873454276,267.9275897423607,386.0,356.0,1.5934607387998063,0.0006664260540522241,,,,,,,,,,,,,,,,,220531_Ct2
